id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
1176,29,14/08/2019,Je travaille chez Adthink-Media à temps plein,a cause difficultés passées salaires peu voir rehaussés depuis longtemps certains collègues possibilité dobtenir bons plans primes,comme ça a dit dautres avis vagues licenciements plombé ambiance marché publicité ligne devenu plus difficile trouve adthink a bien rebondi derniers mois volonté réinventer nettes amélioration management communication interne externe télétravail autonomie projets intéressants bonnemutuelle apicil,25
1177,15,09/08/2019,Je travaille chez Adthink-Media à temps plein,selon rien a signaler,projets intéressants bonne ambiance travail,25
1178,17,07/08/2019,Je travaille chez Adthink-Media à temps plein depuis plus d'un an,salaire bas promotion merite,bonne ambiance projet intéressant,25
1179,13,18/07/2018,J'ai travaillé chez Adthink-Media à temps plein,ambiance travail nest saine employés malheureux restent juste besoin d’avoir salaire stable aucune reconnaissance part direction,aucuns aucuns aucuns aucuns aucuns,25
1180,21,15/05/2018,J'ai travaillé chez Adthink-Media à temps plein plus de 3 ans,difficile voir impossible suivre pl contribution chaque bu toutes sociétés imbriquées manque cruellement stratégie communication interne management,autonomie totale projets,25
1181,13,25/02/2018,J'ai travaillé chez Adthink-Media à temps plein,organisation discutable sociétés offshores nombreux licenciement économiques a posé mauvaise embiance stagiaires directeurs,salaire bien négocié arrivée cela concerne quelques rares cas horaires libres autonomie projets possibilité télétravail ponctuellement,25
1182,21,18/08/2017,J'ai travaillé chez Adthink-Media à temps plein plus d'un an,suivi carrière inexistant employé ressource jetable,certaine liberté projets,25
1183,15,28/10/2019,J'ai travaillé chez SKF à temps plein plus de 3 ans,rigidité direction face demandes changement,bien fourni,26
1184,13,31/08/2019,Je travaille chez SKF à temps plein,management deficient stratégie long terme,salaires attractifs grosse structures,26
1185,15,01/09/2017,J'ai travaillé chez SKF à temps plein plus d'un an,manque doccasions progresser verticalement,cest entreprise innovante sûre valeurs,26
1186,15,25/03/2016,Je travaille chez SKF à temps plein depuis plus de 10 ans,impact visible quand industrie ralentit réductions coût frustrant,collègues monde entier clients très divers produits pointe technologie ingénierie culture responsable ouverte avenir vraiment internationale,26
1187,17,13/11/2015,Je travaille chez SKF à temps plein depuis plus de 10 ans,interessement participation bénéfices inexistants mois salaire base inférieur marché evolution carriere non prévu,jours repos supplémentaire travail durant we jf primes déplacement tout pays toutes conditions,26
1188,15,24/09/2019,Je travaille chez GFI à temps plein depuis moins d'un an,peu dexpérience gfi sais encore,mutuelle intranet écoute envies collaborateurs,27
1189,21,02/05/2019,Je travaille chez GFI à temps plein depuis plus de 10 ans,degré acquis sociaux salaires bas voire très bas prime annuelle daugmentation tout bénéfice grand patron économies bouts chandelles permettant toujours travailler ds bonnes conditions,protection dun contrat salarié versus indépendant bon elearning relations simples cordiales mgt local puissance commerciale permettant daccéder certains sujets intéressants,27
1190,29,07/12/2017,J'ai travaillé chez GFI à temps plein plus d'un an,a inconvenients instant,primes salaires ambiance projets enthousiasme,27
1191,13,28/10/2017,J'ai travaillé chez GFI à temps plein moins d'un an,rh préviennent dernière minute annulation missions,cadre plus moins classique,27
1192,29,16/10/2017,Je travaille chez GFI à temps plein,ressources produire tous projets,projets transformations multiples esprit dentrepreneur associé démarche dingénieur soutenu force commerciale très opérationnelle voici fcs,27
1193,29,09/06/2017,Je travaille chez GFI à,besoin travailler très vite climatisation,condition travail sécurité social vie cultural,27
1194,13,08/05/2017,Je travaille chez GFI à temps plein,management années délai bien trop court aucune reconnaissance respect bref nimporte quoi,ticket resto certains projets grand compte,27
1195,15,20/04/2017,Je travaille chez GFI à temps plein,structure beaucoup organisé stress stages non rémunérées,apprentissage plusieurs projets avantagestickets restaurant transport,27
1196,17,04/04/2016,Je travaille chez GFI à temps plein depuis plus d'un an,seul inconvéniant quil trés difficile faire augmenter,gfi trés bonne boite attention bien négocier salaire lors entretiens car cest trés difficile voir impossible dêtre augmenté fois contrat démarré,27
1197,17,22/08/2015,J'ai travaillé chez GFI à temps plein plus de 3 ans,salaire prime considération come numéro quon peut changer tout moment parce quon a nombre,travailler boite comme gfi consultant a moins risque dêtre inter contrat,27
1198,17,22/04/2015,Je travaille chez GFI à temps plein depuis plus de 8 ans,connaissance marché,comité dentreprise tickets restaurant choix missions,27
1199,29,12/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans,,,28
1200,29,11/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans,,,28
1201,17,04/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,,,28
1202,29,01/12/2019,Je travaille chez Gfi Informatique à temps plein,,,28
1203,21,30/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,,,28
1204,15,29/11/2019,J'ai travaillé chez Gfi Informatique à temps plein,,,28
1205,29,28/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,,,28
1206,15,22/11/2019,J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans,,,28
1207,29,21/11/2019,J'ai travaillé chez Gfi Informatique à temps plein,,,28
1208,15,20/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 5 ans,,,28
1209,17,16/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,rémunération vraiment trop basse augmentations dérisoires,missions plutôt intéressantes,28
1210,15,06/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 10 ans,rien signaler moment,missions intéressantes vraie avaleur ajoutée humaine,28
1211,15,01/11/2019,Je travaille chez Gfi Informatique à temps plein depuis moins d'un an,nest plus avantageux,bonne proximité commerciaux managers écoute collaborateur notamment demandes formations,28
1212,15,28/10/2019,Je travaille chez Gfi Informatique à temps plein,ca reste toujours société service inconvénients,propose belles perspectives dévolution,28
1213,21,26/10/2019,J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans,peuvent faire sortir mission envoyer l’autre bout france,missions très bon tremplin commencer grande structure,28
1214,13,19/10/2019,J'ai travaillé chez Gfi Informatique à temps plein moins d'un an,motivation manque sincérité grand écart entre discours réalité commencer comportement managers l’égard leurs collaborateurs,jamais trouvi avantages gf,28
1215,15,10/10/2019,Je travaille chez Gfi Informatique à temps plein,rien signaler moment,bon encadrement durant thèse,28
1216,15,02/10/2019,J'ai travaillé chez Gfi Informatique à temps plein,comme toutes grosses esn numéro parmi dautres,bon rh dynamiques,28
1217,29,01/10/2019,Je travaille chez Gfi Informatique à temps plein depuis moins d'un an,rien dire moment,bon salaire tickets resto prime em mois formations événements activités merveilleuses,28
1218,13,01/10/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 3 ans,locaux minuscule formations inexistante peut voir moyen mis a disposition équipes,mutuel qualité collègues travail,28
1219,21,22/04/2016,J'ai travaillé chez GFI Software à,gfi ressemble beaucoup dautres ssii importantes effectif croissance externe importante tout conservant organisation gestion grosse pme,mutuelle paraissaient relativement interessants,29
1220,17,06/04/2016,Je travaille chez GFI Software à temps plein depuis plus de 3 ans,d’évolution daugmentation salaire ans,bonne ambiance travail,29
1221,17,24/06/2017,J'ai travaillé chez GFI Group à plus de 5 ans,,,30
1222,15,22/11/2019,J'ai travaillé chez ACCEO Solutions à temps plein,changements fréquents raison regroupements,belle collaboration équipe gestion,31
1223,21,15/01/2019,J'ai travaillé chez ACCEO Solutions à temps plein,lieu chercher racines problèmes cherche quelquun paie facture,ambiance déquipe familial plusieurs avantages sociaux,31
1224,15,14/02/2018,J'ai travaillé chez ACCEO Solutions à temps plein moins d'un an,produits désuets société axe croissance acquisition donc plus maintenance projet,hres semaines avantages sociaux intéressant complet jusquau dentaire,31
1225,29,17/01/2018,Je travaille chez ACCEO Solutions à temps plein depuis plus de 3 ans,trop divisions entre différents départements marketing,milieu familial bonne prise charge employés,31
1226,15,05/07/2017,Je travaille chez ACCEO Solutions à temps plein,matériel informatique top ca fait peu cordonnier mal chaussé,assurances santé reer horaire flexible management proche employés beaucoup place évoluer café gratuit fruit mois,31
1227,13,07/02/2017,J'ai travaillé chez ACCEO Solutions à plus de 10 ans,mauvais rh faux battre avoir bonus ventes maintenant demandent remboursements bonus vente si objectif annuel non atteint note objectifs vente non réaliste beaucoup guerres pouvoir entre directeurs départements clients employées partenaires d’affaires évolution produits non valorisés,bons collègues travail amical travaillent fort bonne place jeunes commence marché travail recherche expérience logiciels comptable vente programmation,31
1228,15,07/12/2016,Je travaille chez ACCEO Solutions à temps plein,profond processus transformation numérique,embauché depuis an après processus complet professionnel acceo rares entreprises peut senorgueillir davoir vraies humaines tout vision financière claire,31
1229,15,30/09/2016,J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an,salaire niveau détudes,bonne horaire stable jour,31
1230,17,27/01/2016,J'ai travaillé chez ACCEO Solutions à temps plein plus de 3 ans,bureau mal situé rapport transports collectifs absence complète services proximité,si aimez longues marches jusquau métro si adepte boîte lunch aimez café gratuit cet endroit,31
1231,15,01/12/2015,J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an,politiques culture procédures déjà établis place nouveauté changement,super bonnes conditions travail belle équipe énergie,31
1232,17,24/06/2017,J'ai travaillé chez GFI Group à plus de 5 ans,,,30
1233,29,12/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans,quelques projets danciennes stack techniques,missions plutôt sympa managers écoute missions cds juste côté gare lille flandres,28
1234,29,11/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans,dinconvénients constatés durant expérience,belle équipe management consultants esprit déquipe bonne ambiance,28
1235,17,04/12/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,quantité projets plutôt moyenne,structure suffisamment grande bon confort travail équipement infra cadre,28
1236,29,01/12/2019,Je travaille chez Gfi Informatique à temps plein,nai dinconvénients constatés,très bon management bonne montée compétences,28
1237,21,30/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,augmentations formations managers commerciaux rien développeurs très peu projets intéressants techniquement plutôt tma technologies vieillottes bâtiments vétustes,salaire bien négocier embauche car après bougera très peu localisation,28
1238,15,29/11/2019,J'ai travaillé chez Gfi Informatique à temps plein,manque force proposition collaborateurs,très bien comme première expérience,28
1239,29,28/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,suite expérience vois dinconvénienets moment,bonne ambiance rh propose disponible tout moment,28
1240,15,22/11/2019,J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans,salaire peu faible rapport concurrence,accompagnement top evolution carrière mutuelle emplacement,28
1241,29,21/11/2019,J'ai travaillé chez Gfi Informatique à temps plein,d’inconvénients niveau secteur,directeur top bonne ambiance,28
1242,15,20/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 5 ans,grand groupe organisation matricielle cloisonnement inter bu,facilité évoluer changer postesmissions,28
1243,17,16/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus d'un an,rémunération vraiment trop basse augmentations dérisoires,missions plutôt intéressantes,28
1244,15,06/11/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 10 ans,rien signaler moment,missions intéressantes vraie avaleur ajoutée humaine,28
1245,15,01/11/2019,Je travaille chez Gfi Informatique à temps plein depuis moins d'un an,nest plus avantageux,bonne proximité commerciaux managers écoute collaborateur notamment demandes formations,28
1246,15,28/10/2019,Je travaille chez Gfi Informatique à temps plein,ca reste toujours société service inconvénients,propose belles perspectives dévolution,28
1247,21,26/10/2019,J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans,peuvent faire sortir mission envoyer l’autre bout france,missions très bon tremplin commencer grande structure,28
1248,13,19/10/2019,J'ai travaillé chez Gfi Informatique à temps plein moins d'un an,motivation manque sincérité grand écart entre discours réalité commencer comportement managers l’égard leurs collaborateurs,jamais trouvi avantages gf,28
1249,15,10/10/2019,Je travaille chez Gfi Informatique à temps plein,rien signaler moment,bon encadrement durant thèse,28
1250,15,02/10/2019,J'ai travaillé chez Gfi Informatique à temps plein,comme toutes grosses esn numéro parmi dautres,bon rh dynamiques,28
1251,29,01/10/2019,Je travaille chez Gfi Informatique à temps plein depuis moins d'un an,rien dire moment,bon salaire tickets resto prime em mois formations événements activités merveilleuses,28
1252,13,01/10/2019,Je travaille chez Gfi Informatique à temps plein depuis plus de 3 ans,locaux minuscule formations inexistante peut voir moyen mis a disposition équipes,mutuel qualité collègues travail,28
1253,15,24/09/2019,Je travaille chez GFI à temps plein depuis moins d'un an,peu dexpérience gfi sais encore,mutuelle intranet écoute envies collaborateurs,27
1254,21,02/05/2019,Je travaille chez GFI à temps plein depuis plus de 10 ans,degré acquis sociaux salaires bas voire très bas prime annuelle daugmentation tout bénéfice grand patron économies bouts chandelles permettant toujours travailler ds bonnes conditions,protection dun contrat salarié versus indépendant bon elearning relations simples cordiales mgt local puissance commerciale permettant daccéder certains sujets intéressants,27
1255,29,07/12/2017,J'ai travaillé chez GFI à temps plein plus d'un an,a inconvenients instant,primes salaires ambiance projets enthousiasme,27
1256,13,28/10/2017,J'ai travaillé chez GFI à temps plein moins d'un an,rh préviennent dernière minute annulation missions,cadre plus moins classique,27
1257,29,16/10/2017,Je travaille chez GFI à temps plein,ressources produire tous projets,projets transformations multiples esprit dentrepreneur associé démarche dingénieur soutenu force commerciale très opérationnelle voici fcs,27
1258,29,09/06/2017,Je travaille chez GFI à,besoin travailler très vite climatisation,condition travail sécurité social vie cultural,27
1259,13,08/05/2017,Je travaille chez GFI à temps plein,management années délai bien trop court aucune reconnaissance respect bref nimporte quoi,ticket resto certains projets grand compte,27
1260,15,20/04/2017,Je travaille chez GFI à temps plein,structure beaucoup organisé stress stages non rémunérées,apprentissage plusieurs projets avantagestickets restaurant transport,27
1261,17,04/04/2016,Je travaille chez GFI à temps plein depuis plus d'un an,seul inconvéniant quil trés difficile faire augmenter,gfi trés bonne boite attention bien négocier salaire lors entretiens car cest trés difficile voir impossible dêtre augmenté fois contrat démarré,27
1262,17,22/08/2015,J'ai travaillé chez GFI à temps plein plus de 3 ans,salaire prime considération come numéro quon peut changer tout moment parce quon a nombre,travailler boite comme gfi consultant a moins risque dêtre inter contrat,27
1263,17,22/04/2015,Je travaille chez GFI à temps plein depuis plus de 8 ans,connaissance marché,comité dentreprise tickets restaurant choix missions,27
1264,21,22/04/2016,J'ai travaillé chez GFI Software à,gfi ressemble beaucoup dautres ssii importantes effectif croissance externe importante tout conservant organisation gestion grosse pme,mutuelle paraissaient relativement interessants,29
1265,17,06/04/2016,Je travaille chez GFI Software à temps plein depuis plus de 3 ans,d’évolution daugmentation salaire ans,bonne ambiance travail,29
1266,15,22/11/2019,J'ai travaillé chez ACCEO Solutions à temps plein,,,31
1267,21,15/01/2019,J'ai travaillé chez ACCEO Solutions à temps plein,,,31
1268,15,14/02/2018,J'ai travaillé chez ACCEO Solutions à temps plein moins d'un an,,,31
1269,29,17/01/2018,Je travaille chez ACCEO Solutions à temps plein depuis plus de 3 ans,,,31
1270,15,05/07/2017,Je travaille chez ACCEO Solutions à temps plein,,,31
1271,13,07/02/2017,J'ai travaillé chez ACCEO Solutions à plus de 10 ans,,,31
1272,15,07/12/2016,Je travaille chez ACCEO Solutions à temps plein,,,31
1273,15,30/09/2016,J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an,,,31
1274,17,27/01/2016,J'ai travaillé chez ACCEO Solutions à temps plein plus de 3 ans,,,31
1275,15,01/12/2015,J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an,,,31
1276,29,11/12/2019,J'ai travaillé chez Accor à temps plein plus d'un an,avantages salariés intéressants,groupe met disposition beaucoup moyen inclure beaucoup postes très intéressant sein groupe siège issy moulineaux super endroit travailler,33
1277,17,04/12/2019,J'ai travaillé chez Accor à temps plein,evolution salaire bas horaires manque suivi bien,culture entreprise apprentissage voyager large gamme multiplicité offres,33
1278,29,19/11/2019,J'ai travaillé chez Accor à temps plein,horaires décalés staff gestion équipes hiérarchie,lieu rémunération évolution avantages perspectives,33
1279,17,14/11/2019,Je travaille chez Accor à temps plein,beaucoup silos mobilité initiée soimême salaire modeste,grande structure beaucoup dapprentissage beaucoup dopportunités potentielles dévolution carrières,33
1280,29,17/10/2019,Je travaille chez Accor à temps plein depuis plus d'un an,comme tous grands groupes côté politique empêche concentrer résultat,siège magnifique proche paris ambiance bienveillante nombreux avantages primes peeg participation etc,33
1281,17,04/10/2019,J'ai travaillé chez Accor à temps plein moins d'un an,daccompagnement formation trop politique,collègues sympa entreprise internationale,33
1282,21,17/09/2019,J'ai travaillé chez Accor à temps plein plus d'un an,ambiance peu mécanique donne façade luxe,équipe absolument géniale,33
1283,17,17/09/2019,J'ai travaillé chez Accor à temps plein plus de 10 ans,climat interne stratégie floue communication interne,réductions hôtels siege moderne cafette,33
1284,15,17/09/2019,Je travaille chez Accor à temps plein,groupe donc tout doit cadré,grand groupe hotelier reconnu mondialement,33
1285,17,08/09/2019,Je travaille chez Accor à temps plein,management nest niveau,multinationale renommée groupe intéressement,33
1286,17,03/09/2019,Je travaille chez Accor à temps plein,management horaires difficiles reconnaissance,trajet mutuelle rtt voiture fonction,33
1287,17,02/09/2019,J'ai travaillé chez Accor à temps plein plus d'un an,salaires faibles stratégie changeante difficile sy retrouver conditions travail difficiles opérationnel,bonne possibilité dévolution groupe belles opportunités france étranger possibilité dapprendre beaucoup si souhaite,33
1288,17,30/08/2019,J'ai travaillé chez Accor à temps plein moins d'un an,horaire coupure travail difficile sens où grillardin sein courtepaille fait fois grillade aussi préparation plats cuisson condiments,superbe equipe apprentissage dun métier bonne relation direction,33
1289,13,23/08/2019,Je travaille chez Accor à temps plein depuis plus de 10 ans,bas salaire vision court termiste localisation siege sponsoring psg,mobilité interne international équipes sympas bonne mutuelle interessant,33
1290,17,21/08/2019,J'ai travaillé chez Accor à temps plein plus de 3 ans,beaucoup politique interne appréciations claires,projets numériques ambitieux passionnants avantages accor,33
1291,21,17/08/2019,Je travaille chez Accor à temps plein,heures supp payées trop missions peu temps doutils réaliser,cdi facile dhoraires coupure,33
1292,29,02/08/2019,Je travaille chez Accor à temps plein depuis plus de 3 ans,aucun trouve aucun point négatif,formation innovation dynamisme famille,33
1293,17,30/07/2019,Je travaille chez Accor à temps plein depuis plus d'un an,politique lèche botte mauvaise ambiance,eme mois voiture interessement,33
1294,21,30/07/2019,Je travaille chez Accor à temps plein depuis plus de 5 ans,minimaliste vs taille rachats groupe accompagnement rh mobilités internes,projets intérressant leader,33
1295,13,30/07/2019,J'ai travaillé chez Accor à temps plein moins d'un an,direction dun « club vieux garçons » deux visages protégeant leurs emplois cloisonnés faisais partie équipe direction jai donc vu politique propres yeux manière destructive ouvertement agressive criant réunions intimidant aliénant nouveaux employés embauchés compétences modernes expérience plus pertinentes leurs propres « guerresintestines » direction venant étatsunis na aucune idée façon dont choses fonctionnent france na ni cran ni intégrité remédier plus p employés actuellement entrepreneurs cest autre problème majeur entrepreneurs nont aucun intérêt direct autre celui continuer recevoir chèque paie promettent monde grand environnement etc délivrent rien dautre contraire environnement malsain gardezvous dy aller,grande entreprise beaucoup potentiel,33
1296,29,07/05/2018,J'ai travaillé chez ibis à temps plein plus de 3 ans,beaucoup dactivité s’arrête jamais,très bonne expérience gros porteur,34
1297,21,30/12/2017,Je travaille chez ibis à temps plein depuis plus d'un an,smic horaires tournants décalés respect vie perso pression permanente nombres tâches impossible réalisées pendant shift,aucuns aucuns aucuns aucuns aucuns,34
1298,17,05/09/2017,J'ai travaillé chez ibis à temps partiel plus d'un an,hôtel franchisé donc aucun avantage financier ni ni participation intéressement etc,salariés peuvent bénéficier tarifs avantageux tous hôtels groupe sous réserve disponibilité,34
1299,21,20/02/2017,J'ai travaillé chez ibis à temps plein plus d'un an,aucune considération part direction clients horaires décalés travail nuit temps temps remplacer réceptionniste nuit salaire très bas,carte accord permet davoir bonne remise tous hôtels groupe accord repas fourni place chère loin dêtre bon,34
1300,15,25/11/2019,J'ai travaillé chez La Redoute à temps plein,trouve dinconvénient,force dun grand groupe équipes taille humaine,35
1301,29,14/11/2019,J'ai travaillé chez La Redoute à temps plein plus de 3 ans,secteur concurrentiel chiffres compliqués siège roubaix,entreprise reconnu digital projets innovants chiffres objectifs entreprise communiqués tout monde,35
1302,15,26/10/2019,Je travaille chez La Redoute à temps plein depuis moins d'un an,d’inconvénient particulier l’intégration n’est évidente fois faite,facile d’accès humain formation,35
1303,15,21/10/2019,Je travaille chez La Redoute à temps plein,lenteur extreme dossiers rh,plusieurs opportunités pourvoir interne,35
1304,15,09/10/2019,J'ai travaillé chez La Redoute à temps plein,trop réunions trop strats hiérarchiques,possibilité d’evolutions multiples nombreux postes,35
1305,15,30/08/2019,J'ai travaillé chez La Redoute à temps plein,ny aucun inconvénient,tickets restaurants horaires flexibles bonne équipe lieu partage convivial,35
1306,29,08/03/2019,J'ai travaillé chez La Redoute à temps plein,obligation dêtre malin ressources disponibles,entreprise plein retournement joue chance face très gros poids lourds ecommerce,35
1307,15,13/02/2019,J'ai travaillé chez La Redoute à temps plein plus d'un an,dommage faire évoluer gens interne recruter externe profiter jeunes ressources alternance,secteur maison progression nombreux challenge entreprise jeune dynamique,35
1308,21,10/01/2019,J'ai travaillé chez La Redoute à temps plein moins d'un an,turn over important employés manager formation mauvaise ambiance peu primes peu dautonomie tâches répétitives,diversité tâches liées poste,35
1309,17,04/01/2019,Je travaille chez La Redoute à temps plein depuis plus d'un an,management ancien temps,ème mois transports remboursés,35
1310,17,01/01/2019,Je travaille chez La Redoute à temps plein,boîte cherche encore,grande variété jobs gens très pro,35
1311,17,28/11/2018,J'ai travaillé chez La Redoute à temps partiel moins d'un an,projets avancent,ambiance bonne bureaux,35
1312,15,28/08/2018,J'ai travaillé chez La Redoute à temps plein,bcp communication bureautique,canteen avantage personnel achat,35
1313,15,24/07/2018,Je travaille chez La Redoute à temps plein depuis plus de 5 ans,outils chaotiques entreprise très silotée a mal a accepter choses doivent changer difficile voir salaire évoluer temps,grand groupe leader secteur confiance autonomie belle histoire diversité métiers possibilité mobilité interne,35
1314,21,31/05/2018,Je travaille chez La Redoute à temps plein depuis plus d'un an,secteur déclin ca peu nouveaux projets réelle vie dentreprise,salaire peu plus élevé secteur textile région horaires souples autonomie travail,35
1315,29,06/03/2018,J'ai travaillé chez La Redoute à temps plein plus de 3 ans,dinconvénients concerne,malgré grosse pmu dirigeants proches salariés facilite validations signatures documents très bonne ambiance vraie culture dentreprise salariés historique bref jétais ravi davoir contribué cette transformation informatique afin permettre redoute continuer dexister,35
1316,15,17/01/2018,J'ai travaillé chez La Redoute à temps plein moins d'un an,peut frustrer impatients ceux connu entreprises it plus évoluée,permanent collections textile meubles entreprise transformation avantage ceux veulent sinvestir car problématiques diverses intéressantes,35
1317,15,27/10/2017,J'ai travaillé chez La Redoute à temps plein plus d'un an,possibilité poursuite dévolution lors cdd,missions diverses lancement projets entreprise évolution responsabilités,35
1318,13,01/10/2017,J'ai travaillé chez La Redoute à temps plein plus de 5 ans,aucune flexibilité plan travail exploitation salariés direction n’écoute salariées managers là profiter s’approprier réussites leurs équipes,aucun avantages cette entreprise s’est dégradée depuis l’arrivée nathalie ballah rachat nathalie ballah eric courteil c’était descente enfers,35
1319,17,20/02/2017,J'ai travaillé chez La Redoute à,salaire insufisant travail intensif nécessitant bonne résistance stress,bonne ambiance proximitée site rungis horaires décalés opposé horaires bureau habituels travail diversifié,35
1320,13,09/12/2019,Je travaille chez LA REDOUTE à temps plein,management terreur permanence,aucun avantage cette société,35
1321,17,12/12/2019,Je travaille chez Veolia à temps plein,difficulté sentir place parfois,treizième mois très bon locaux agréables,37
1322,21,04/12/2019,J'ai travaillé chez Veolia à temps plein moins d'un an,rémunération valeur humain,flexibilité seul vrai avantage,37
1323,15,30/11/2019,Je travaille chez Veolia à temps plein,beaucoup déplacement régionale,primes voiture comité d’entreprise condition travail,37
1324,15,27/11/2019,Je travaille chez Veolia à temps plein depuis plus de 3 ans,peu dévolution possible plutôt statique,prime annuelle actions intéressement,37
1325,15,17/11/2019,J'ai travaillé chez Veolia à temps plein plus de 3 ans,hiérarchie très étoffée manque autonomie,sécurité emploi reclassement possible filiales,37
1326,15,17/11/2019,J'ai travaillé chez Veolia à temps plein,salaire trop bas peu enclin négociation,peu pression travail agreable collègues sympathiques,37
1327,15,13/11/2019,Je travaille chez Veolia à temps plein depuis plus de 3 ans,salaires retrait accompagnement carrière,bon salle sport congés,37
1328,17,09/11/2019,Je travaille chez Veolia à temps plein depuis plus de 10 ans,manque personnel différents services,avantage loisirs vacances intéressementparticipation prime deau mois salaire,37
1329,29,03/11/2019,Je travaille chez Veolia à temps plein depuis plus d'un an,problèmes classiques grandes entreprises lourdeur administrative lenteur approbations,beaux bureaux collègues sympatiques bonne intégration opportunités internationales bon,37
1330,29,22/10/2019,J'ai travaillé chez Veolia à temps plein,stress présent cela fait parti métier,apparent très bien mission intéréssantes,37
1331,15,08/10/2019,Je travaille chez Veolia à,grosse structure lenteurs decisionnelles,grosse structure moyens,37
1332,17,04/10/2019,J'ai travaillé chez Veolia à temps plein moins d'un an,possibilité dévolution carrière,cadre travail agréable,37
1333,29,27/09/2019,J'ai travaillé chez Veolia à temps plein,beaucoup postes administratif,salaire tickets restaurant primes,37
1334,21,23/09/2019,J'ai travaillé chez Veolia à temps plein plus de 10 ans,gestion carrière complexe suivi salaires bas,présence globale projets interessants métiers d’avenir,37
1335,15,22/09/2019,J'ai travaillé chez Veolia à temps plein,beaucoup politique entreprise agilité améliorer,collègues talentueux inspirants conditions travail agréables bon package rémunération,37
1336,15,20/09/2019,Je travaille chez Veolia à temps plein depuis plus de 3 ans,devrez travailler fort faire sorte changements produisent,travailler cette entreprise grande opportunité cette société a but a sens bons salaires avantages sociaux,37
1337,17,01/09/2019,J'ai travaillé chez Veolia à temps plein plus de 3 ans,rémunération faible management peu motivant,grosse structure réseau technique important,37
1338,15,14/08/2019,Je travaille chez Veolia à temps plein depuis plus de 10 ans,plans licenciement manque consideration devolution interne,mois tr semaines congés,37
1339,13,06/08/2019,J'ai travaillé chez Veolia à temps plein plus de 3 ans,beaucoup dintention manque cruel vision stratégique durée fonction tops managers similaire mandat politique turn over important évaluations personnels inutiles aucune description fonction doù confusion importante désintérêt manque dengagement réel personnel influence importante pouvoir informel nuisant grandement épanouissement professionnel lepersonnel livré luimême sans consignes concrète cour roi pétaud,ny a aucun,37
1340,29,05/08/2019,Je travaille chez Veolia à temps plein,aucun plus plus rare,entreprise humaine enrichissantes évolution carrière,37
1341,15,17/08/2019,Je travaille chez OTV à temps plein,salaire très interessant,grand groupe métier l’ingenierie intéressant developpement durable,38
1342,15,19/04/2019,Je travaille chez OTV à,ras ras ras ras ras,horaires flexibles restaurant missions projets process,38
1343,15,18/03/2019,J'ai travaillé chez OTV à moins d'un an,culture grand groupe pourrait convenir tous profils,expérience grande groupe expérience très formatrice encadrement stagiaires,38
1344,15,31/10/2018,Je travaille chez OTV à temps plein,lieu trop loins li,cantine trop cher,38
1345,29,02/05/2018,J'ai travaillé chez OTV à moins d'un an,plateaux projets éloignés siège,otv propose travailler projets grande importance valorise employés,38
1346,15,07/09/2017,Je travaille chez OTV à temps plein depuis plus de 8 ans,période restructuration liée baisse activité salaires légèrement dessous marché,initiatives personnelles favorisées ambiance reste familiale,38
1347,29,10/06/2017,Je travaille chez OTV à,révisions salariales intéressantes quau changement poste cest vraiment dommage encore peu femmes sein équipe dirigeante,contexte international stimulant beaucoup technologies possible davoir beau parcours si prêt bouger vraiment beaucoup management aime boite cest bien,38
1348,17,19/11/2019,J'ai travaillé chez Veolia Water Tech à temps plein plus de 5 ans,salaire peu plus base rapport marché,cp jours jours rtt quelque jours pont donnés remboursement dépenses sortir sportif culturelle chaque vacances chaque culturelle cantine,39
