id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
1653,5,,,,,96
1654,8,,,,,98
1655,14,,,,,99
1656,15,,,,,100
1657,15,,,,,100
1658,10,,,,,101
1659,1,,,,,102
1660,15,,,,,103
1661,8,,,,,104
1662,4,,,,,105
1663,4,,,,,105
1664,16,,,,,107
1665,16,,,,,107
1666,8,,,,,108
1667,8,,,,,108
1668,10,,,,,109
1669,17,,,,,110
1670,18,,,,,111
1671,18,,,,,111
1672,10,,,,,112
1673,10,,"{""avis_1"": {""date_avis"": ""Jul 4, 2019"", ""note_avis"": ""3.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à temps plein depuis plus de 5 ans"", ""avantages"": ""Bonne ambiance, locaux bien placés"", ""inconvenients"": ""Il n y en a pas""}, ""avis_2"": {""date_avis"": ""Apr 12, 2019"", ""note_avis"": ""1.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à temps plein"", ""avantages"": ""Aucun fuyez! Les pires du secteur!!!"", ""inconvenients"": ""Management catastrophique\; Zéro accompagnement\; Aucun fond intellectuel\; Du copinage et magouilles à gogo... On y apprend rien juste l'impression de s'abrutir.""}, ""avis_3"": {""date_avis"": ""Feb 21, 2018"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à temps plein depuis moins d'un an"", ""avantages"": ""Depuis 3 semaines chez Morgan Philips j'ai été agréablement surpris de leur accompagnement dans la prise de poste (formations...). \\nLes ambitions et objectifs sont clairs et le développement commercial en première ligne. Les outils sont à la hauteur.\\nLes équipes sont dynamiques, accueillantes et bienveillantes. \\nl'entreprise est dans une belle dynamique."", ""inconvenients"": ""Morgan Philips a eu une forte croissance en peu de temps. Venant d'un grand groupe je m’aperçois que tous les processus ne sont pas au carré. Mais ça n 'est parfois pas plus mal...""}, ""avis_4"": {""date_avis"": ""Feb 16, 2018"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à temps plein"", ""avantages"": ""Équipe très chaleureuse offrant une visibilité professionnelle et une plateforme d'articles et de statistiques intéressants."", ""inconvenients"": ""Il n'y a pas d'inconvénients.""}, ""avis_5"": {""date_avis"": ""Oct 11, 2017"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à temps plein depuis plus de 3 ans"", ""avantages"": ""Une approche très performante pour le sourcing des candidats"", ""inconvenients"": ""Société qui a fortement grandi en quelques années. Quelques process sont encore à affiner""}, ""avis_6"": {""date_avis"": ""Sep 20, 2017"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à temps plein"", ""avantages"": ""Toutes les personnes travaillant ici sont impliquées.\\nOn encourage les gens à donner des idées.\\nLes idées sont ensuite implémentées.\\nL'esprit d'entreprise et d'initiative est présent chez tout le monde.\\n\\nL'esprit de cohésion est entretenu par des journées de team building régulières."", ""inconvenients"": ""L'équipe donne beaucoup de son temps et de son énergie. Les outils utilisez sont en avance sur leur temps. \\nLa perception des clients n'est pas encore à la hauteur de la qualité du service fourni""}, ""avis_7"": {""date_avis"": ""Jun 14, 2017"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à temps plein depuis plus de 3 ans"", ""avantages"": ""Cabinet se voulant être différent par son approche innonvante et moderne du recrutement. \\nIls se positionnent sur un créneau pour répondre au mieux aux problématique de recrutement des entreprises d'aujourd'hui"", ""inconvenients"": ""Structure en développement qui commence maintenant à roder son process.""}, ""avis_8"": {""date_avis"": ""Jun 12, 2017"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à"", ""avantages"": ""– Dynamisme, esprit d'entreprise, société innovante\\n– Organisation horizontale"", ""inconvenients"": ""– Environnement exigeant""}, ""avis_9"": {""date_avis"": ""Feb 15, 2017"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Morgan Philips Executive Search à temps plein depuis plus de 3 ans"", ""avantages"": ""Bon endroit pour se développer, très bons outils et solution innovante à proposer au client.  Plusieurs formations proposées au cours de votre expérience. Excellente atmosphère."", ""inconvenients"": ""si vous n’aimez pas les développements des affaires, ne venez pas""}}",,,114
1674,16,,,,,115
1675,7,,,,,116
1676,7,,,,,116
1677,19,,,,,117
1678,19,,,,,117
1679,7,,,,,118
1680,7,,,,,118
1681,15,,,,,119
1682,10,,,,,120
1683,10,,,,,120
1684,8,,,,,122
1685,3,,,,,123
1686,5,,,,,124
1687,5,,"{""avis_1"": {""date_avis"": ""Mar 29, 2019"", ""note_avis"": ""3.0"", ""texte_avis"": ""J'ai travaillé chez Softeam à temps plein plus de 3 ans"", ""avantages"": ""Positionnement très intéressant sur le marché bancaire avec beaucoup de missions proposées.\\nSoirée et Déjeuner organisés régulièrement"", ""inconvenients"": ""Aucun partage de la vision stratégique\\nDifficulté pour évoluer professionnellement\\nLes commerciaux sont trop portés sur leur variable au détriment des consultants\\nTrop d'interaction avec trop de personnes (on ne sait jamais à qui s'adresser)""}, ""avis_2"": {""date_avis"": ""Feb 22, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""J'ai travaillé chez Softeam à temps plein"", ""avantages"": ""Taille humaine\\nÉquipe technophile \\nBeaucoup d'evenements"", ""inconvenients"": ""Pas d'inconvénients majeurs à signaler""}, ""avis_3"": {""date_avis"": ""Feb 1, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Softeam à temps plein depuis plus de 5 ans"", ""avantages"": ""Valeurs humaines, management de proximité, parcours de carrière, formations, ... Contrairement à la réputation de beaucoup d'ESN, Softeam semble vraiment avoir pour objectif de fidéliser ses salariés !"", ""inconvenients"": ""Pas assez de communication interne/externe. C'est dommage car d'autres entreprises n'hésitent pas à communiquer davantage sur leur société....""}, ""avis_4"": {""date_avis"": ""Jan 25, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Softeam à temps plein depuis plus d'un an"", ""avantages"": ""Bonne ambiance, peu de pression, peu de micro management, missions intéressantes"", ""inconvenients"": ""Peu d'évolution de carrière envisageable""}, ""avis_5"": {""date_avis"": ""Jan 12, 2019"", ""note_avis"": ""2.0"", ""texte_avis"": ""J'ai travaillé chez Softeam à temps plein"", ""avantages"": ""Ils embauchent facilement... ça fait toujours une ligne sur le CV."", ""inconvenients"": ""Une fois placé, vous ne servez qu'à ramener des sous. On ne vous écoute pas. Difficile de changer de mission. Il y a des belles paroles au début, du tape à l'oeil avec quelques soirées mais c'est du vent. Salaires bas, pas de prime (sauf prime vacances de 1% de l'annuel, une fois par an), évolution quasi inexistante.  TR à 8€. Mutuelle déséquilibrée.""}, ""avis_6"": {""date_avis"": ""Jan 3, 2019"", ""note_avis"": ""3.0"", ""texte_avis"": ""Je travaille chez Softeam à temps plein"", ""avantages"": ""- Nombreuses soirées \\n- Des formations sont disponibles"", ""inconvenients"": ""- Aucun coaching des salariés\\n- Une fois en poste chez un client, il devient difficile de changer de missions\\n- Salaire évolue quasiment pas""}, ""avis_7"": {""date_avis"": ""Dec 3, 2018"", ""note_avis"": ""3.0"", ""texte_avis"": ""Je travaille chez Softeam à temps plein depuis moins d'un an"", ""avantages"": ""Plusieurs formations en interne\; suivi par"", ""inconvenients"": ""Essayer d'être recruter sur mission, car sur profil vous n'aurez pas le choix de mission""}, ""avis_8"": {""date_avis"": ""Nov 21, 2018"", ""note_avis"": ""3.0"", ""texte_avis"": ""J'ai travaillé chez Softeam à temps plein"", ""avantages"": ""Très spécialisée Banque et Finance"", ""inconvenients"": ""Management commercial sans réelle stratégie""}, ""avis_9"": {""date_avis"": ""Oct 22, 2018"", ""note_avis"": ""1.0"", ""texte_avis"": ""Je travaille chez Softeam à temps plein depuis plus d'un an"", ""avantages"": ""11 RTT\\n25 jours de congés\\nMutuelle"", ""inconvenients"": ""Pas de formation.\\nPas de prime.\\nCE sans activité""}, ""avis_10"": {""date_avis"": ""Sep 24, 2018"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Softeam à temps plein depuis plus de 3 ans"", ""avantages"": ""Que du positif que j'ai gardé de mon ancienne SSII. Entreprise avec beaucoup de valeurs humaine contrairement à la réputation qu'ont les SSII. Je la conseille"", ""inconvenients"": ""Aucun inconvenient à signaler chez Softeam""}}",,,124
1688,12,,,,,125
1689,2,,,,,80
1690,20,,,,,126
1691,3,,,,,127
1692,8,,"{""avis_1"": {""date_avis"": ""Dec 12, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Altran Group à temps plein depuis moins d'un an"", ""avantages"": ""Cadre payé à l’heure et non au forfait.\\nRemboursement frais km."", ""inconvenients"": ""Le salaire est bas salaire.""}, ""avis_2"": {""date_avis"": ""Dec 12, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Altran Group à temps plein depuis plus de 8 ans"", ""avantages"": ""Ambiance de travail sympa\\nProjets intéressants chez des grands comptes"", ""inconvenients"": ""on ne connait la stratégie des années avenir avec l'opa de Cap Gemini""}, ""avis_3"": {""date_avis"": ""Dec 10, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Altran Group à temps plein"", ""avantages"": ""Opoortunité d'évolution\\nBonnes conditions de travail"", ""inconvenients"": ""Rémunération assez faible\\nPas d'intéressement""}, ""avis_4"": {""date_avis"": ""Dec 9, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Altran Group à temps plein"", ""avantages"": ""tickets restau, mutuelle, RTT, transports remboursés"", ""inconvenients"": ""pas de primes de performances, ou tout autre primes""}, ""avis_5"": {""date_avis"": ""Dec 9, 2019"", ""note_avis"": ""1.0"", ""texte_avis"": ""Je travaille chez Altran Group à temps plein depuis plus de 8 ans"", ""avantages"": ""1. Opportunités d'accès à de grands comptes, de travailler pour de grandes entreprises.\\n2. Bien pour des jeunes qui sortent de l'école et souhaitant obtenir de l'expérience en attendant de trouver mieux."", ""inconvenients"": ""1. Evolution de carrière quasi nulle (toujours un salaire de jeune diplômé après presque 10 ans de bons et loyaux services justifiés par la satisfaction des Clients).\\n2.  Entreprise « exploiteur à col blanc »  (plus de 70% dans la poche d'Altran sur l'ensemble de ma prestation rémunérée par le Client en 2019).\\n3. Politique d’une masse salariale basse au détriment des RETEX.""}, ""avis_6"": {""date_avis"": ""Dec 8, 2019"", ""note_avis"": ""3.0"", ""texte_avis"": ""J'ai travaillé chez Altran Group à temps plein plus de 5 ans"", ""avantages"": ""les nombreux clients,  quelques primes"", ""inconvenients"": ""évolution faible salariale et carrière""}, ""avis_7"": {""date_avis"": ""Dec 5, 2019"", ""note_avis"": ""1.0"", ""texte_avis"": ""J'ai travaillé chez Altran Group à temps plein plus d'un an"", ""avantages"": ""- Tickets restos financés à 60% et carte navigo à 100%\\n- Ca peut être une bonne école de vente pour de jeunes diplômés\\n- Pour les managers uniquement, de bons salaires après quelques années d'activité\\n- Ambiance jeune..."", ""inconvenients"": ""- ... mais aucune bienveillance : ça se tire entre les pattes, ça se dissimule les informations (entre managers du moins), et une culture du parler cash.\\n- Ambiance un peu beauf : si vous n'êtes pas au bar le vendredi après-midi à vous la coller, vous risquez de ne pas faire partie du clan. \\n- Il faut faire du volume, du volume, du volume (c'est le modèle économique de toute façon, y'a pas de secret). Apporter...de la valeur au client n'est pas spécialement une priorité.\\n- Pas d'humain dans le management, et des situations hallucinantes (par ex rompre des PE de nouvelles arrivées pour atteindre les objectifs de staffing trimestriels). De toute façon les consultants ne sont vus que comme des ressources.  De manière générale, aucun respect de l'humain.\\n- Devoir recruter des consultants à des salaires très bas en leur promettant monts et merveilles, tout en sachant qu'ils n'auront rien à la fin. \\n- Des missions sans valeur ajouté\\n- Il faut aimer travailler à un rythme effréné : certaines réunions commencent à 8h30, et des entretiens durent jusqu'à 20h.  \\n- Mais si vous êtes ok malgré tous ces points, Altran est fait pour vous \;)""}, ""avis_8"": {""date_avis"": ""Nov 30, 2019"", ""note_avis"": ""1.0"", ""texte_avis"": ""J'ai travaillé chez Altran Group à temps plein plus de 3 ans"", ""avantages"": ""Facile de se faire embaucher"", ""inconvenients"": ""Petit salaire\\nPas de primes\\nPas de bonus \\nPas  d'intéressement\\nPas de participation\\nOn force les consultants à partir sur des missions qu'ils ne veulent pas""}, ""avis_9"": {""date_avis"": ""Nov 28, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""J'ai travaillé chez Altran Group à temps plein"", ""avantages"": ""Bon salaire, bonne ambiance, perspectives d’évolution"", ""inconvenients"": ""Beaucoup de pression, pas trop de flexibilité sur les horaires""}, ""avis_10"": {""date_avis"": ""Nov 26, 2019"", ""note_avis"": ""3.0"", ""texte_avis"": ""Je travaille chez Altran Group à temps plein depuis moins d'un an"", ""avantages"": ""Pas de participation, pas de primes"", ""inconvenients"": ""Pas assez de recul pour répondre à cette question""}}",,,128
1693,8,,,,,128
1694,14,,,,,130
1695,14,,,,,130
1696,3,,,,,131
1697,21,,,,,132
1698,3,,,,,133
1699,3,,,,,133
1700,7,,,,,134
1701,7,,,,,134
1702,15,,,,,135
1703,5,,,,,137
1704,5,,,,,137
1705,16,,,,,138
1706,16,,,,,138
1707,5,,,,,139
1708,8,,,,,140
1709,8,,,,,140
1710,1,,,,,141
1711,17,,,,,142
1712,14,,,,,143
1713,3,,,,,145
1714,3,,,,,145
1715,11,,,,,146
1716,11,,,,,146
1717,10,,,,,147
1718,10,,,,,147
1719,22,,,,,148
1720,22,,,,,148
1721,5,,,,,149
1722,15,,,,,150
1723,3,,"{""avis_1"": {""date_avis"": ""Dec 10, 2019"", ""note_avis"": ""1.0"", ""texte_avis"": ""Je travaille chez Logware à temps plein depuis moins d'un an"", ""avantages"": ""Aucun avantage, ne perdez pas votre temps.\\nQue des mensonges"", ""inconvenients"": ""- Préjugé sur des simples dit\\n- Aucune notion de management\\nFin de mission en période d'essais, on me demande de demander un congé sans soldes,  donc congé sans soldes IMPOSES et pendant ce dernier on me licencie pour motif : trop de personnes en intercontrat.\\n\\nRH incompétente.\\n\\nUn conseil fuyez et ne prenez jamais contact avec cette Entreprise.""}, ""avis_2"": {""date_avis"": ""Nov 4, 2019"", ""note_avis"": ""5.0"", ""texte_avis"": ""J'ai travaillé chez Logware à temps plein plus de 3 ans"", ""avantages"": ""- Une entreprise à taille humaine, à l'écoute de ses équipes\\n- Bonne ambiance et équipes dynamiques\\n- Locaux sympas, modernes et situés dans Paris\\n- Belles perspectives d'évolution avec des passerelles entre différents postes\\n- Possibilité de formations internes et externes\\n- Evénements d'entreprise nombreux : soirées, afterworks, sport, etc.\\n- Avantages sociaux : titre de transports remboursé à 100%,...tickets-restaurants, mutuelle et prévoyance ++"", ""inconvenients"": ""- Turn-over dans les équipes commerciales \\n- Absence de CE""}, ""avis_3"": {""date_avis"": ""Sep 25, 2019"", ""note_avis"": ""5.0"", ""texte_avis"": ""J'ai travaillé chez Logware à temps plein plus de 3 ans"", ""avantages"": ""Entreprise à l'écoute de ses collaborateurs, bonne ambiance, équipe jeune et dynamique, des locaux modernes et bien aménagés dans Paris, des perspectives d'évolution et de formation, une bonne mutuelle, des tickets-restaurants et un remboursement à 100% du titre transport, des soirées organisées dans des lieux sympas toute l'année"", ""inconvenients"": ""Pas de CE digne de ce nom, pas de restaurant d'entreprise... On fait vite le tour de la nourriture asiatique \;-)!""}, ""avis_4"": {""date_avis"": ""Aug 27, 2019"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Logware à temps plein depuis plus d'un an"", ""avantages"": ""Autonomie, perspective d'évolution rapide, très bonne ambiance, entreprise à taille humaine et à l'écoute de ses salariés. Je recommande vivement Logware !"", ""inconvenients"": ""Pas d'inconvénients à évoquer""}, ""avis_5"": {""date_avis"": ""Aug 27, 2019"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Logware à temps plein depuis plus de 3 ans"", ""avantages"": ""Logware est une entreprise à l'esprit familial où il fait bon travailler.\\nUne direction à l'écoute des projets / aspirations de ses équipes.\\nDe beaux locaux rénovés très récemment. \\nDes avantages sociaux : tickets-restaurants, CE, prise en charge du pass navigo, mutuelle, prévoyance.\\nDes équipes RH et commerciales jeunes et impliquées."", ""inconvenients"": ""Je ne vois pas d'inconvénients.""}, ""avis_6"": {""date_avis"": ""Aug 23, 2019"", ""note_avis"": ""2.0"", ""texte_avis"": ""J'ai travaillé chez Logware à temps plein plus de 5 ans"", ""avantages"": ""Les tickets restaurants sont corrects. Le pass navigo est remboursé."", ""inconvenients"": ""Aucune écoute quand la prestation se passe mal\; commerciaux incompétents en majorité, ressources humaines très antipathiques, et gestion des intercontrats absurdes. Ils abusent du mauvais état moral des consultants en inter-contrat pour leur mettre la pression afin qu'ils s'en aillent ou acceptent n'importe quoi. Pas de gestion de carrière. Pas de CE intéressant. Pas de formations. Fuyez vite !!!""}, ""avis_7"": {""date_avis"": ""May 13, 2019"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Logware à temps plein"", ""avantages"": ""ESN ou il fait bon vivre, bonne ambiance et locaux agréable."", ""inconvenients"": ""Implantation parisienne et région parisienne""}, ""avis_8"": {""date_avis"": ""May 13, 2019"", ""note_avis"": ""2.0"", ""texte_avis"": ""J'ai travaillé chez Logware à temps plein moins d'un an"", ""avantages"": ""100% Transport remboursé, Ticket restaurant"", ""inconvenients"": ""Salaire très bas surtout pour les étrangers (Procédure d'introduction).\\nIls mettent la pression pour accepter les missions. (Même si c'est une régression pour le consultant) \\nLe CE est à revoir.\\nLes consultants en inter-contrat doivent se présenter chaque jour au siège.\\nCertains ingénieurs d'affaires ne sont pas expérimentés  et pas professionnels.\\nMalhonnête et irresponsables""}, ""avis_9"": {""date_avis"": ""May 6, 2019"", ""note_avis"": ""5.0"", ""texte_avis"": ""J'ai travaillé chez Logware à temps plein plus de 5 ans"", ""avantages"": ""Après 5 ans chez Logware sur un poste de chef de projet, c'est avec regret que j'ai dû quitter l'entreprise pour tenter une nouvelle expérience en Asie.\\nLogware est une des rares ESN où il fait bon vivre... Equipe commerciale à l'écoute, une équipe RH au top et bienveillante, un service admin toujours dispo...\\nLogware vous apporte des missions qui vous permettent d'évoluer, des formations pour rester à la pointe...de votre métier et une ambiance qui donne envie de rester de vous investir..\\nTriste d'avoir quitté Logware mais heureux de cette superbe expérience!\\nJe recommande les yeux fermés"", ""inconvenients"": ""Le CE, bon c'est un détail... Pas d'intéressement""}, ""avis_10"": {""date_avis"": ""Apr 29, 2019"", ""note_avis"": ""1.0"", ""texte_avis"": ""Je travaille chez Logware à temps plein depuis moins d'un an"", ""avantages"": ""avantage si on peut parler en  ces mots, présent dans les top list des grands groupes..."", ""inconvenients"": ""relation entre le commercial et le collaborateur qui  laisse à désirer.\\ndes mails qui sont répondus au bon de la deuxième ou troisième relance, obligé de mettre des ultimatums pour avoir des réponses.\\n\\naprès je pense que ca reste du cas par cas.\\n\\nCEE pas intéressant, peu d'activités avec la société\\nesn moyenne.""}}",,,153
1724,3,,,,,153
1725,8,,,,,154
1726,8,,,,,154
1727,12,,,,,86
1728,12,,,,,86
1729,10,,,,,87
1730,10,,"{""avis_1"": {""date_avis"": ""Nov 24, 2017"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Groupe Adéquat à temps plein depuis moins d'un an"", ""avantages"": ""Valeurs humaines et respect des individus, peu importe leur place dans l'entreprise, leur qualification et leur ancienneté"", ""inconvenients"": ""Mutuelle beaucoup trop chère -> environ 50€/salarié/mois""}, ""avis_2"": {""date_avis"": ""Sep 16, 2017"", ""note_avis"": ""5.0"", ""texte_avis"": ""J'ai travaillé chez Groupe Adéquat à temps plein"", ""avantages"": ""Entreprise qui respecte ses valeurs et a l'ecoute de ses salaries. Possibilités d'évolutions"", ""inconvenients"": ""Il faudrait juste revaloriser certains salaires. Malgré le nombre d'agences en France il n'y a pas de CE""}, ""avis_3"": {""date_avis"": ""Oct 24, 2016"", ""note_avis"": ""1.0"", ""texte_avis"": ""J'ai travaillé chez Groupe Adéquat à"", ""avantages"": ""Accessible facilement plein centre Voiron"", ""inconvenients"": ""Local mal entretenu voir mal nettoyé papiers mal rangées de partout manque de respect lors des entretiens""}, ""avis_4"": {""date_avis"": ""Sep 5, 2016"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Groupe Adéquat à temps plein depuis moins d'un an"", ""avantages"": ""Direction à l'écoute, réelles capacités d'évolution en lien avec le développement de l'entreprise."", ""inconvenients"": ""Communication sur la notoriété de l'entreprise""}, ""avis_5"": {""date_avis"": ""Apr 4, 2016"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Groupe Adéquat à"", ""avantages"": ""Le contact et les échanges la direction très appréciés,  bon horaire, super esprit d'équipe, bonne ambiance. \\nFormation interne super !"", ""inconvenients"": ""L'évolution des logiciels de travail, CRM,etc....Mais c'est en cours donc une fois mis en place ça devrait être parfait ! \;)""}, ""avis_6"": {""date_avis"": ""Mar 14, 2016"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans"", ""avantages"": ""Société saine et à l'écoute de ses salariés et des candidats"", ""inconvenients"": ""Un CE serait apprécié\\nAdéquat est une société qui mériterait d'être davantage connue et reconnue. Il serait donc positif de communiquer davantage via les réseaux sociaux, publicité...""}, ""avis_7"": {""date_avis"": ""Mar 14, 2016"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Groupe Adéquat à"", ""avantages"": ""Adéquat sait reconnaître la valeur de ses salariés et offre de réelles perspectives d'évolution au sein du groupe. \\nLa proximité avec nos salariés intérimaires permet un suivi de qualité lors des missions confiées."", ""inconvenients"": ""Je regrette un peu le manque d'un CE""}, ""avis_8"": {""date_avis"": ""Mar 9, 2016"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Groupe Adéquat à temps plein depuis plus de 3 ans"", ""avantages"": ""- Responsabilité\\n- autonomie\\n- Sensibilisation accrue en prévention des risques"", ""inconvenients"": ""- CE a étoffer\\n- communication visuelle et marketing légère""}, ""avis_9"": {""date_avis"": ""Mar 3, 2016"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Groupe Adéquat à"", ""avantages"": ""Le Groupe Adéquat permet à tous les salariés d'évoluer rapidement.\\nUne entreprise qui à des valeurs et une approche humaine exceptionnelle."", ""inconvenients"": ""Manque de communication externe & de publicité. \\nNos concurrents eux occupe la toile et nos écrans de télévision, pourquoi pas nous ?""}, ""avis_10"": {""date_avis"": ""Feb 23, 2016"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Groupe Adéquat à temps plein depuis plus de 10 ans"", ""avantages"": ""Groupe familiale dans lequel le travail, le respect des personnes et la prise en compte de l'évolution personnelle ne sont pas de vains mots.  L'encadrement soutient ses collaborateurs dans les bons comme dans les mauvais moments.  Les équipes ont la liberté de pouvoir proposer des projets et d'être entendu."", ""inconvenients"": ""Il n'y a pas de CE.""}}",,,87
1731,3,,,,,155
1732,3,,,,,155
1733,7,,,,,157
1734,7,,,,,134
1735,7,,,,,134
1736,17,,,,,158
1737,17,,,,,158
1738,23,,"{""avis_1"": {""date_avis"": ""Sep 25, 2019"", ""note_avis"": ""4.0"", ""texte_avis"": ""Je travaille chez Les Echos à temps partiel"", ""avantages"": ""Le cadre et évidemment les missions"", ""inconvenients"": ""L'emplacement du site, mais c'est personnel.""}, ""avis_2"": {""date_avis"": ""Aug 1, 2019"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Les Echos à temps plein depuis plus d'un an"", ""avantages"": ""Télétravail possible/synergies entre les pôles"", ""inconvenients"": ""Budget réduit car difficultés de la presse""}, ""avis_3"": {""date_avis"": ""May 28, 2019"", ""note_avis"": ""3.0"", ""texte_avis"": ""Je travaille chez Les Echos à temps plein depuis moins d'un an"", ""avantages"": ""Il y a de bons avantages sociaux"", ""inconvenients"": ""La culture d'entreprise est faible""}, ""avis_4"": {""date_avis"": ""May 23, 2019"", ""note_avis"": ""3.0"", ""texte_avis"": ""J'ai travaillé chez Les Echos à"", ""avantages"": ""Évoluer dans un milieu intéressant, aucune journée de se ressemble, confiance et challenge sont au rendez-vous"", ""inconvenients"": ""La temporalité à la journée induit des échéances courtes et donc une charge de travail et du stress au quotidien.""}, ""avis_5"": {""date_avis"": ""Oct 11, 2018"", ""note_avis"": ""5.0"", ""texte_avis"": ""J'ai travaillé chez Les Echos à temps plein plus d'un an"", ""avantages"": ""Salaire, super ambiance, cantine, beaux locaux"", ""inconvenients"": ""Salles de reunion sont toujours occupées\;""}, ""avis_6"": {""date_avis"": ""Jun 25, 2018"", ""note_avis"": ""3.0"", ""texte_avis"": ""J'ai travaillé chez Les Echos à"", ""avantages"": ""Beaucoup de responsabilités confiées, salaire un peu plus élevé que le minimum"", ""inconvenients"": ""Horaires, salaire bas par rapport aux horaires même si plus élevé que le minimum""}, ""avis_7"": {""date_avis"": ""Jun 20, 2018"", ""note_avis"": ""4.0"", ""texte_avis"": ""J'ai travaillé chez Les Echos à"", ""avantages"": ""Relationnel et ambiance au sein du groupe"", ""inconvenients"": ""Integration et bien être du nouvel employé""}, ""avis_8"": {""date_avis"": ""Jun 5, 2018"", ""note_avis"": ""5.0"", ""texte_avis"": ""Je travaille chez Les Echos à temps plein"", ""avantages"": ""Titre prestigieux et reconnu. Faible turn-over."", ""inconvenients"": ""Activité très chronophage, difficile à concilier avec la vie de famille.""}, ""avis_9"": {""date_avis"": ""May 2, 2018"", ""note_avis"": ""3.0"", ""texte_avis"": ""J'ai travaillé chez Les Echos à  plus d'un an"", ""avantages"": ""-Un nom prestigieux qui ouvre de nombreuses portes pour la suite\\n-De la rigueur, du sérieux dans l'écriture, qui sont une très bonne école"", ""inconvenients"": ""-Une ambiance monacale\\n-Une hiérarchie pesante""}, ""avis_10"": {""date_avis"": ""Mar 8, 2018"", ""note_avis"": ""5.0"", ""texte_avis"": ""J'ai travaillé chez Les Echos à  moins d'un an"", ""avantages"": ""J'ai eu l'occasion d'effectuer un stage de 6 mois au sein du Groupe Les Echos, qui a été pour moi très formateur. \\nJ'y ai retrouvé : \\n- De la convivialité\\n- De l'écoute\\n- De l'intérêt pour les contenus produits par chaque service\\n- Une reconnaissance de son travail"", ""inconvenients"": ""En tant que stagiaire nous ne gagnons pas énormément, seul petit désagrément.""}}",,,159
