id_avis,id_note,date_publication,contenu_avis,inconvenient,avantage,id_entreprise
1074,15,12/12/2019,Je travaille chez Capgemini à temps plein depuis plus d'un an,Le cadre d'application de la valeur 'Honnêteté' On éssaie de vous faire prendre des engagements sans vous mettre au courant des difficultés sur projet ( Mauvaise relations clients retard de livraison CDC flou ),Ambiance Start-up sur projets sécurité d'une grosse multinationale en terme d'emplois / primes,191
1075,15,11/12/2019,Je travaille chez Capgemini à temps plein depuis plus d'un an,Salaire légèrement moins élevé que chez les autres leaders concurrents (pour un consultant SAP),Culture d'entreprise basée sur l'humain. Bonne école. Bon environnement pour monter en compétence et en grade . Bon équilibre vie professionnelle/privée,191
1076,21,10/12/2019,J'ai travaillé chez Capgemini à temps plein plus de 3 ans,Evolution de carrière - salaires,Formations - Grand projets - ticket restaurants,191
1077,17,09/12/2019,Je travaille chez Capgemini à temps plein depuis plus de 5 ans,Très très et trop grande ESN,Communautés de pratiques / Esprit innovant et jeune,191
1078,15,09/12/2019,Je travaille chez Capgemini à temps plein depuis plus de 5 ans,Evolution de salaire limitée - Evolution de carrière compliquée - Mobilité possible en fonction des missions,Missions inintéressantes pour le compte de clients renommés - Environnement de travail de qualité - Bon équilibre vie privée / vie pro - Equipes compétentes - Très bonne société pour commencer sa carrière - CE Plan épargne entreprise Intéressement Participation 13eme mois Tickets restaurant,191
1079,15,09/12/2019,J'ai travaillé chez Capgemini à temps plein moins d'un an,Peu de projets R&D - Salaire sur 13 mois - Cela peut prendre du temps de changer de projet après l'avoir demandé - Les missions ne correspondent pas toujours aux compétences/intérêts du salarié (comme dans à peu près toutes les ESN),J'ai beaucoup apprécié de travailler chez Capgemini. Je m'y sentais à l'aise et j'ai trouvé que les collègues chefs de projet divers managers etc... étaient très attentifs au bien-être du salarié. C'est pour l'instant la seule ESN au sein de laquelle j'aurai plaisir à y retourner. Avantages : - Bonne mutuelle - Certains projets intéressants - Bonne ambiance - Des salaires un peu plus intéressants que...dans les plus petites ESN - Tickets restau - Télétravail - Bon équilibre vie pro/vie perso - Politique de favoriser les projets au forfait (au sein de l'agence),191
1080,15,05/12/2019,J'ai travaillé chez Capgemini à temps plein moins d'un an,Peut être pas assez d'autonomie.,Il y a un tuteur dédié pour l'alternance et réaliser un suivi. Les missions sont variées et très formatrices,191
1081,15,03/12/2019,Je travaille chez Capgemini à temps plein depuis moins d'un an,evolution faible management local n'est pas bon,beaucoup d'avantaes salaire education primes voyage,191
1082,17,03/12/2019,Je travaille chez Capgemini à temps plein depuis plus de 3 ans,Négociation salariale assez dure augmentations assez modestes distance relationnelle avec l'entreprise,Missions chez de grands comptes Projets chez le client au sein d'équipes capgemini Possibilités d’évolution surtout en début de carrière .,191
1083,21,02/12/2019,Je travaille chez Capgemini à temps plein,Les politiques et valeurs du groupe ne sont nullement appliquées,Les politiques du groupe et ses valeurs sont bien.,191
1084,17,02/12/2019,Je travaille chez Capgemini à temps plein depuis plus d'un an,processus de positionnement sur projets pas toujours transparent et ne corresponds pas forcement aux attentes du consultant.,Fonctionnement en mode projet correcte.,191
1085,17,02/12/2019,Je travaille chez Capgemini à temps plein,mission qui corresponde pas quelque fois au profil de carriere souhaité,beaucoup d'avantages comme le ticket restaurant la mutuelle,191
1086,15,01/12/2019,J'ai travaillé chez Capgemini à temps plein plus de 8 ans,une grille de rémunération trop limitative,De nombreux très beaux projets - Une culture équilibrée entre le commerce et le delivery - une gestion moderne des compétences et des carrieres,191
1087,17,27/11/2019,Je travaille chez Capgemini à temps plein depuis plus d'un an,Pas de 13 mois pour les 0-3 ans d'expérience(Grade A). Une évolution de salaire très réduite. Pas de projet innovant.,2000 DH de prime Aid Lakbire. Bon environnement. Pause illimité. Fléxibilité dans le temps de travail.,191
1088,17,26/11/2019,Je travaille chez Capgemini à temps plein depuis moins d'un an,l'admin est un peu lent,le CE est très bon,191
1089,15,23/11/2019,Je travaille chez Capgemini à temps plein depuis plus de 5 ans,Structure très lourde et évolution de carrière parfois lente,Des projets de grande envergure,191
1090,15,22/11/2019,Je travaille chez Capgemini à temps plein,... cependant c’est aussi ça faiblesse car nous somme noyé dans ma masse salarial,Globalement correct grosse structure ce qui permet pas mal de choses en terme de formations par exemple ...,191
1091,29,20/11/2019,Je travaille chez Capgemini à temps plein depuis moins d'un an,Le salaire est proche de la moyenne.,ticket restaurant cinema sport bonne ambiance,191
1092,29,12/12/2019,Je travaille chez Capgemini Invent à temps plein,Selon les secteurs beaucoup de déplacement mais cela fait partie du métier,Ambiance - Diversité des missions - Pas de sectorisation pour les juniors - Bonnes formations - Moments de convivialité,192
1093,29,12/12/2019,Je travaille chez Capgemini Invent à temps plein depuis plus de 3 ans,Demande une certaine résilience - gros horaires - et une grande autonomie - processus et management pas très cadré,Environnement extrêmement stimulant avec des équipes très brillantes. Rôle de conseil en management avec un focus digital et data très opérationnel et concret - tres complet,192
1094,29,25/11/2019,Je travaille chez Capgemini Invent à temps plein depuis plus de 5 ans,Horaires niveau de rémunération en comparaison avec les petits cabinets,Mobilité internationale diversité des projets culture,192
1095,15,21/11/2019,Je travaille chez Capgemini Invent à temps plein depuis moins d'un an,Cabinet de conseil de très grande taille mais des pôles de compétences à taille plus humaine,Des clients secteurs et missions très variés la possibilité de se former,192
1096,15,15/11/2019,Je travaille chez Capgemini Invent à temps plein,Localisation (issy les moulineaux via l horrible rer c) Locaux trop petits Positionnement pas très clair sur le marché,Bonne ambiance Bon accompagnement de carrière,192
1097,13,14/11/2019,J'ai travaillé chez Capgemini Invent à temps plein moins d'un an,Grave problème de staffing: des consultants sur le bench des mois durant sans perspective d’amélioration ni de possibilité de monter en compétence. Lorsqu’un besoin arrive les managers se battent pour placer les consultants de leur entité sans prendre en compte les compétences de ceux-ci. La longueur du process de recrutement (6+ mois voir plus d’un an) devrait permettre une meilleure maîtrise de ces périodes...mais en vain : de nouvelles recrues arrivent chaque mois pour cirer le banc de touche... - Des missions très tournées vers les DSI/l’IT on reste dans une SSII - Management pyramidal alors que l’apprentissage se fait sur le tas,Bon apprentissage de la réalité du travail en SSII - Bon CE,192
1098,29,13/11/2019,Je travaille chez Capgemini Invent à temps partiel depuis moins d'un an,Outils internes et process à améliorer (les cordonniers les plus mal chaussés...),L'innovation au coeur de toutes les initiatives en externe (clients) et en interne (Digital Workplace) Efforts sur le Work-Life Balance Grande ouverture d'esprit et place pour l'impertinence constructive Humanité équipes 7 très belles valeurs traduites dans le quotidien,192
1099,29,12/11/2019,Je travaille chez Capgemini Invent à temps plein,outils internes sont souvent perfectibles,salaire attractif + avantages beau lieu de travail (147) missions formatrices agilité et positionnement marché qualité des people bons managers recherche de valeur client et d'innovation,192
1100,29,12/11/2019,Je travaille chez Capgemini Invent à temps plein,Le conseil reste un métier exigeant. Etant tributaire parfois des agendas clients il n'est pas toujours évident de pouvoir s'organiser.,La qualité et la valeur de l'ensemble des personnes avec lesquelles j'ai eu l'occasion de travailler depuis 14 ans. L'ambition et le renouvellement permanent de cette société qui aujourd'hui apporte une réponse de bout en bout à nos clients. Les valeurs de cette société qui se vivent au quotidien : l'honnêteté l'audace la confiance la liberté la solidarité la simplicité et le plaisir. Capgemini Invent est...labellisée Great Place To Work et je confirme que c'est vrai !,192
1101,15,30/10/2019,Je travaille chez Capgemini Invent à temps plein depuis plus d'un an,Peu d'esprit de corps rémunération un peu en dessous du marché,Liberté humilité bienveillance effort sur la formation et la valorisation des consultants,192
1102,15,16/10/2019,J'ai travaillé chez Capgemini Invent à temps plein,staffing peu clair - de grosses periodes de creux dûes à un manque de projets,Les avantages sont : - très bon niveau d'exigence en data science - bon équilibre vie personnelle / travail - possibilité d'être en contact avec le client - équipe jeune - formations en internes proposées,192
1103,15,13/10/2019,Je travaille chez Capgemini Invent à temps plein depuis plus d'un an,Salaires à revaloriser pour attirer/retenir les talents,Bonne ambiance de travail bienveillance du management solidarité entre collègues,192
1104,15,03/10/2019,Je travaille chez Capgemini Invent à temps plein depuis plus d'un an,Siège désormais à Issy les moulineaux Intégration sur les courbes de maturité au bout d'un an pour les consultants expérimentés,Missions à haute valeur ajoutée sur l'ensemble des secteurs Base de connaissances importante Positionnement d'excellence vis-à-vis des entreprise,192
1105,29,30/09/2019,Je travaille chez Capgemini Invent à temps plein depuis plus de 5 ans,mobilité géographique nécessaire au sein de l'île de france voire en province le temps des projets,rémunération attractive possibilité de travailler pour des grands groupes avec face-off de haut niveau beaucoup de talents au sein de l'entreprise qui rendent le challenge intellectuel très stimulant,192
1106,15,23/09/2019,Je travaille chez Capgemini Invent à temps plein,Grosse structure difficile d'y percevoir son impact,Attention à la progression des salariés projets intéressants,192
1107,29,13/09/2019,Je travaille chez Capgemini Invent à temps plein depuis plus d'un an,Beaucoup d'heures de travail sur certains projets,Ambiance contenu du projet et clients formations entreprise qui évolue,192
1108,21,11/09/2019,J'ai travaillé chez Capgemini Invent à temps plein plus d'un an,Mauvaise école car apprentissage dans la douleur et non dans la pédagogie Mauvaise capitalisation sur les missions et les connaissances Une part du management arriviste dénué de bon sens et de compétences Une progression hiérarchique basée que sur l'image rendue au management et pas sur les compétences Une part de management incompétent et uniquement focalisée sur sa performance économique Absence...d'indicateurs de performance humaine (rétention satisfaction...) Exploitation des consultants et pression malsaine Des collaborateurs talentueux qui préfèrent souvent partir : perte des vraies compétences du cabinet,Bonne école pour se forger des réflexes de conseil Quelques avantages financiers (notes de frais) CE ok Variété des missions et positionnement souvent stratégique La promesse d'une progression rapide dans la hiérarchie,192
1109,29,05/09/2019,Je travaille chez Capgemini Invent à temps plein depuis plus de 5 ans,La rémunération est un peu basse,Variété des missions Bcp de missions en digital Richesse de l'apprentissage et du parcours,192
1110,29,31/08/2019,Je travaille chez Capgemini Invent à temps plein depuis moins d'un an,Organisation et articulation compliquées avec le groupe. Manque de temps de travail à des fin de recherche et de développement.,Une haute direction excellente et accessible. Un bon portefeuille avec des projets intéressants. Des équipes talentueuses. Beaucoup d'avantages.,192
1111,29,30/08/2019,J'ai travaillé chez Capgemini Invent à temps plein moins d'un an,Pas de défis professionnels.,L'application me plaît et la France est le pays de mes rêves.,192
1112,29,08/11/2019,Je travaille chez Open à temps plein depuis plus de 10 ans,NULL,NULL,194
1113,13,06/11/2019,Je travaille chez Open à temps plein,NULL,NULL,194
1114,13,06/11/2019,J'ai travaillé chez Open à temps plein,NULL,NULL,194
1115,29,05/11/2019,Je travaille chez Open à temps plein,NULL,NULL,194
1116,13,05/11/2019,Je travaille chez Open à temps plein depuis moins d'un an,NULL,NULL,194
1117,15,23/10/2019,Je travaille chez Open à temps plein depuis moins d'un an,NULL,NULL,194
1118,17,20/10/2019,Je travaille chez Open à temps plein depuis plus de 3 ans,NULL,NULL,194
1119,13,17/10/2019,J'ai travaillé chez Open à temps plein plus de 10 ans,NULL,NULL,194
1120,13,16/10/2019,Je travaille chez Open à temps plein,NULL,NULL,194
1121,29,16/10/2019,Je travaille chez Open à temps plein,NULL,NULL,194
1122,13,01/12/2017,Je travaille chez Open Minds Open Hearts Day Care à temps plein depuis moins d'un an,Aucune considération du salarié dans l'ensemble de la hiérarchie.,Carte Tickets Restaurant + Mutuelle,195
1123,13,24/11/2019,Je travaille chez OpenText à temps plein depuis moins d'un an,NULL,NULL,196
1124,29,22/11/2019,J'ai travaillé chez OpenText à temps plein plus de 3 ans,NULL,NULL,196
1125,17,08/10/2019,Je travaille chez OpenText à temps plein,NULL,NULL,196
1126,15,17/08/2019,Je travaille chez OpenText à temps plein depuis plus de 3 ans,NULL,NULL,196
1127,13,01/04/2019,Je travaille chez OpenText à temps plein,NULL,NULL,196
1128,17,18/12/2018,Je travaille chez OpenText à temps plein,NULL,NULL,196
1129,17,10/12/2018,Je travaille chez OpenText à temps plein depuis plus de 10 ans,NULL,NULL,196
1130,13,23/10/2018,Je travaille chez OpenText à temps plein,NULL,NULL,196
1131,17,15/09/2018,Je travaille chez OpenText à temps plein depuis plus de 10 ans,NULL,NULL,196
1132,15,04/08/2018,Je travaille chez OpenText à temps plein depuis plus de 8 ans,NULL,NULL,196
1133,15,19/03/2018,J'ai travaillé chez OpenText à temps plein,NULL,NULL,196
1134,13,31/01/2018,J'ai travaillé chez OpenText à temps plein plus d'un an,NULL,NULL,196
1135,17,19/08/2017,J'ai travaillé chez OpenText à plus de 3 ans,NULL,NULL,196
1136,13,05/01/2017,Je travaille chez OpenText à,NULL,NULL,196
1137,29,03/01/2017,Je travaille chez OpenText à temps plein depuis plus de 8 ans,NULL,NULL,196
1138,15,21/12/2016,J'ai travaillé chez OpenText à plus de 3 ans,NULL,NULL,196
1139,21,08/12/2016,J'ai travaillé chez OpenText à,NULL,NULL,196
1140,21,15/10/2016,Je travaille chez OpenText à,NULL,NULL,196
1141,21,11/10/2016,J'ai travaillé chez OpenText à,NULL,NULL,196
1142,21,15/06/2012,Je travaille chez OpenText à temps plein,NULL,NULL,196
1143,17,12/07/2019,J'ai travaillé chez Open Sourcing à moins d'un an,Aucun inconvénient à évoquer,Travail en autonomie pour les stagiaires,197
1144,21,06/02/2019,J'ai travaillé chez Open Sourcing à moins d'un an,Travail en OpenSpace très (trop) bruyant Une mauvaise intégrations des nouveaux éléments Fort Turn-Over (bcp de stagiaires),Avantages légaux et obligatoires uniquement Les horaires sont respectés à la minute près,197
1145,15,05/07/2018,J'ai travaillé chez Open Sourcing à moins d'un an,Des equipes très changeantes du fait des stages.,Esprit d'equipe Accessibilité à des formations régulières Disponibilité des collaborateurs,197
1146,17,16/10/2016,J'ai travaillé chez Open Sourcing à,Sentiments d'être peu considéré UN élément de l'équipe génère des tensions au sein de l'entreprise,Bonne ambiance de travail Travail en Open space Proximité avec ses supérieurs,197
1147,29,04/11/2019,Je travaille chez Artefact à temps plein depuis plus d'un an,Manque de stabilité due à la jeunesse de l'entreprise,Ambitieux programme de formation beaucoup d'autonomie favorisant la montée en compétences - Cadre agréable et bonne ambiance - Missions responsabilisantes et variées,198
1148,21,12/08/2019,Je travaille chez Artefact à temps plein,L'humain n'est clairement pas une priorité et la performance devient de façon de plus en plus marquée une priorité : - Staffing de dernière minute ne prenant pas en compte les retours des consultants bien que des entretiens sont organisés dans ce but. - Un réel changement de politique qui se ressent dans l'entreprise retranscrivant une volonté de grossir : de nombreux départs volontaires ou non en...conséquence. - Manque de transparence sur les changements internes : système de bonus (coupures des bonus sans réelle communication sur les raisons et les process) durcissement des objectifs restrictions au niveau des congés changements sur les consignes de recrutement périodes d'essais automatiquement renouvelées suppression du rôle de Happiness Manager (incluant les avantages jusque là mis à disposition par le Happiness)...,Il y a de nombreux talents chez Artefact toujours prêts à partager leur savoir et à vous aider dans vos projets. Les missions peuvent être intéressantes et permettent de voir diverses activités autour de la data.,198
1149,21,11/08/2019,J'ai travaillé chez Artefact à temps plein moins d'un an,6 personnes arrivées en Janvier ont vu leur période d'essai renouvelée puis non validée pour des motifs douteux : - retours en contradiction avec ceux des managers mission - reproches d’éléments ne relevant pas de leur responsabilité (déstaffings non-reventes de missions) - volonté assumée de leur faire comprendre qu'ils ne sont pas excellents dans tous les domaines (ils seraient dépourvus du fameux « effet...wahou ») voire qu'ils sont mauvais quasiment partout Les véritables raisons étant que : - Artefact avait trop embauché - De gros clients n’avaient pas renouvelé leur contrat - L'entreprise connaît un sous-staffing saisonnier voire global S'ajoute à cela le fait que l'entreprise a refusé de payer le variable semestriel de ces personnes (entre 1K et 2K) en dépit de l'atteinte des objectifs sur lequel il était indexé.,Forte émulation et formations permettant de monter en compétences en data (Python Dataiku GCP...) - Missions exigeantes mettant à l'épreuve nos compétences en gestion de projet (prioriser gérer plusieurs clients respecter les délais communiquer à ses managers).,198
1150,15,06/08/2019,Je travaille chez Artefact à temps plein depuis plus de 8 ans,RAS des petits inconvénients de gestion de ressources,Esprit & approche data et IA,198
1151,21,04/08/2019,Je travaille chez Artefact à,Même en tant que junior sans expérience en data on est lâchés sur des missions pour lesquelles nous ne sommes pas formés. Il faut apprendre sur le tas à base de tutoriels vidéos en ligne tout en délivrant rapidement et sous forte pression. Ce n’est pas ce que j’appelle du management - La durée de vie dans l’entreprise dépend davantage de la santé du business que de vos performances. S’il n’y a pas assez de...travail pour tout le monde on fait sauter en premier lieu les personnes en période d’essai même si elles sont bonnes. Dans ce cas là pourquoi recruter autant ? ... - Forte charge de travail soyez prêts à annuler certains de vos dîners / activités prévues le soir - Mauvaise gestion du temps de la part des managers souvent débordés et pas forcément disponibles pour aider les juniors à avancer - L’ambiance se veut jeune et dynamique mais au quotidien c’est plutôt le silence qui règne dans les open Space où on ne daigne d’ailleurs pas toujours vous répondre lorsque vous dites bonjour le matin ... Bref je ne recommande pas,Pas mal d’avantages en nature : petits déjeuners fruits à disposition salle de sieste after work salle de sport ... - Notion de « promotion » pour les personnes arrivées en même temps : permet de créer des liens avec les autres nouveaux employés et de mieux s’intégrer - challengeant (un peu trop ?),198
1152,29,08/07/2019,Je travaille chez Artefact à temps plein depuis moins d'un an,Le staffing pouce des juniors à prendre des missions de senior. Et la période d'essaie est automatiquement renouvelé.,Un salaire convenable et une très bonne ambiance au travail .,198
1153,29,05/07/2019,Je travaille chez Artefact à temps plein depuis moins d'un an,Comme toute start-up manque de structure,Ambiance et sujets super interessants,198
1154,29,27/05/2019,Je travaille chez Artefact à temps plein depuis plus d'un an,Parfois vous obtiendrez beaucoup de responsabilités très rapidement et cela peut être stressant vous ferez également beaucoup d'heures qui seront récompensées en termes de salaire/bonus.,Artefact est un lieu unique avec des personnes talentueuses et aimables avec de fortes ambitions et toujours avides d'apprendre. C'est l'endroit idéal si vous voulez évoluer en termes de responsabilités et d'expérience dans le domaine technique ou du conseil.,198
1155,17,12/04/2019,J'ai travaillé chez Artefact à temps plein,suivi managérial encore à perfectionner,bonne ambiance bonnes équipes niveau élevé,198
1156,29,07/03/2019,Je travaille chez Artefact à temps plein,Manque de managment auprès des équipes,Process de recrutement efficace et humain Formations métiers en continu Environnement stimulant et challengeant,198
1157,15,05/02/2019,J'ai travaillé chez Artefact à temps plein,Rien à dire. Pas d'inconvénients ...,Cadre Ambiance salaire Evolution,198
1158,29,03/01/2019,Je travaille chez Artefact à temps plein depuis plus d'un an,Pas assez de suivi managériale,carte restaurants Chèques cadeaux salle de sport formations Remboursement des frais de transport Comité d'entreprise Télétravail Flexibilité et aménagement des horaires,198
1159,15,31/12/2018,Je travaille chez Artefact à temps plein depuis plus d'un an,Intérêt des missions aléatoires pas mal de politique.,Missions diverses partage de la connaissance et formations. Beaucoup d'événements de cohésion.,198
1160,29,20/12/2018,Je travaille chez Artefact à temps plein,Le niveau d'exigence professionnelle est élevé,Travailler au sein d'un Groupe en pleine structuration est motivant et ultra stimulant. La Hapiness Manager fait tout pour que les salariés se sentent bien au travail et c'est un succès.,198
1161,29,05/12/2018,Je travaille chez Artefact à temps plein depuis moins d'un an,Depuis que j'ai commencé pas grand chose à signaler,Super état d'esprit dynamisme enrichissement flexibilité rapidité exigence positive,198
1162,15,20/11/2018,Je travaille chez Artefact à temps plein depuis plus d'un an,Charge de travail - Interêt des missions aléatoire,Salaires - Formation - Happiness - Diversité des missions,198
1163,15,30/07/2018,Je travaille chez Artefact à temps plein,Le sous-staffing est assez fréquent,Bonne ambiance situation idéale dans Paris nombre de RTT locaux très sympas,198
1164,17,26/07/2018,J'ai travaillé chez Artefact à temps plein,Charge de travail importante management peu expérimenté,Apprentissage rapide possibilité de gagner en responsabilité pour les meilleurs potentiels,198
1165,15,26/04/2018,J'ai travaillé chez Artefact à temps plein moins d'un an,Pas trop de ML mauvais management sur-staffing,Projets et missions variés bonne ambiance,198
1166,29,15/04/2018,Je travaille chez Artefact à temps plein depuis moins d'un an,Croissance +++ : on est en forte demande dès les premières semaines - l'organisation de son temps est crucial pour la réussite! (mais l'entreprise y est consciente - formation productivité dès l'arrivée...),Des collègues à l'écoute & sympas - un vrai sentiment d'équipe - Des équipes pros - forts dans leurs domaines d'activité - Un réseau international: besoin d'aide sur le social listening en Asie? Le bureau de Shanghai est là pour vous. Un client au Danemark? Le bureau de Copenhague est à votre disposition. - Missions au coeur de l'actualité digitale: machine learning intelligence artificielle big data ...MarTech... - Formations en continue: tout le monde doit progresser - et l'infrastructure y est présente,198
1167,29,24/07/2018,Je travaille chez Artefact Group à temps plein depuis moins d'un an,Les horaires : le rythme est soutenu,Carte Apetiz mutuelle remboursement à 50% des titres de transports,199
1168,29,22/05/2017,J'ai travaillé chez Artefacts Studio à,Un studio qui gagne à être davantage connu,Expérience personnellement enrichissante de par la diversité des projets gérés durant mes 4 ans.,201
1169,29,11/12/2019,Je travaille chez Openfield Live à temps plein depuis plus d'un an,Innovation va de paire avec secteurs émergents et budgets parfois en construction. Mais tout cela reste passionnant,Solutions innovantes bien-être des collaborateurs au cœur de la stratégie collaborateurs passionnés écosystème très dynamique.,202
1170,13,06/06/2019,J'ai travaillé chez Openfield Live à temps plein moins d'un an,Un équipe dirigeante qui s'éparpille entre beaucoup de sujets et qui ne comprend pas les technologies et métiers de la data... Aucune confiance n'est accordée aux collaborateurs et beaucoup de progrès sont à faire quant à la communication interne ! Expérience peu enrichissante.,Très bonne ambiance entre collaborateurs,202
1171,15,19/06/2017,Je travaille chez Openfield Live à temps plein,Situation à Malakoff pour l'instant,Équipe jeune dynamique. Entreprise innovante dans un secteur très porteur. A signé avec Microsoft Corp de Boston. Entreprise qui développe un algorithme qui est recherché à l'international et commence à s'ouvrir en France. Dans l'optique de signer des marchés en Europe et aux Etats-unis.,202
1172,29,24/04/2019,Je travaille chez D2SI à temps plein depuis plus de 3 ans,Il n’y a pas de cantine mais on s’en moque. On a les bières et les pizzas lors des formations en soirée!,Belle entreprise avec un esprit « village gaulois ». Les managers sont proches de l’équipe (Bières tout les Vendredi) et les seniors sont toujours à l'écoute des junior. Bien plus qu’une boîte de consulting: c’est une boîte d’ingénieurs et de geeks. Montée en compétence technique garantie.,204
1173,21,15/11/2018,J'ai travaillé chez D2SI à temps plein moins d'un an,En fait mon expérience dans cette société est peut être une évaluation à seulement 0 étoile mais il n'y a pas 0 étoile. Mais je me dis OK calme sois gentil. C'est sûr D2SI ne devrait pas assumer la responsabilité ensemble mais leurs méthodes de traiter les risques commerciales sont problématiques et inacceptables. Je me trompe par dire: ...OK peut-être c'est seulement la faute de certains commerciales des chez eux. mais pour un conseille négatif bon 2 étoiles. ------------------------------------------------------------------ D2SI semble savoir peu de qu'est-ce se passe chez son client. Certains de leurs clients ont de gros conflits au sein de leur équipe dans le bureau mais D2SI envoie quand-même les consultants pour prendre la risque. Bien évidemment les collaborateurs externes ont sacrifiés. Mais D2SI dit:Ben oui on résilier le contrat. OK donc je dis:Ben oui c'est légal mais dégouttant. En tant qu'une société ss2i pour ses consultants écoutent les difficultés essaient de les aider mais il faut pas font eux prendre la risque que la société doit prendre.,La salaire est franchement pas mal du tout pour les informaticiens. Leurs clients sont tout les grandes entreprise. Ses clients toujours situé au centre de la ville.,204
1174,29,23/08/2016,Je travaille chez D2SI à temps plein depuis plus de 3 ans,Demande un investissement personnel important (parfois difficile équilibre vie pro/vie privée).,Ambiance familiale dynamique on nous donne les moyens d'innover et de se lancer dans différents projets. La direction soutient ses employés et est souple et accessible très facilement. Fort accompagnement RH/Commercial,204
1175,29,06/12/2019,Je travaille chez Adthink-Media à temps plein,Contexte diffcile dans des métiers souvent régulés par Google ou Facebook.,Je suis chez Adthink depuis plusieurs années. Les projets sont nombreux innovants et l'ambiance jeune et dynamique est un avantage. L'organisation entre Tassin et Porto donne un côté sympa à l'environnement de travail. Il y a d'excellentes compétences techniques et métiers autour du digital dans cette entreprise et l'autonomie que l'on nous donne sur les projets m'a permis de rapidement progresser.,205
1176,29,14/08/2019,Je travaille chez Adthink-Media à temps plein,A cause des difficultés passées les salaires ont été peu voir pas rehaussés depuis longtemps pour certains collègues. Mais possibilité d'obtenir des bons plans de primes.,Comme ça a été dit dans d'autres avis il y a eu des vagues de licenciements qui ont plombé l'ambiance. Mais le marché de la publicité en ligne est devenu plus difficile et je trouve que Adthink a bien rebondi ces 12 derniers mois. Il y a une volonté de se réinventer et il y a eu de nettes amélioration sur le management et la communication interne et externe. Télétravail autonomie projets intéressants bonne...mutuelle (Apicil).,205
1177,15,09/08/2019,Je travaille chez Adthink-Media à temps plein,Selon moi rien a signaler,Projets intéressants et bonne ambiance de travail,205
1178,17,07/08/2019,Je travaille chez Adthink-Media à temps plein depuis plus d'un an,Salaire bas et pas de promotion au merite,Bonne ambiance et projet intéressant,205
1179,13,18/07/2018,J'ai travaillé chez Adthink-Media à temps plein,L'ambiance de travail n'est pas saine les employés sont malheureux ils restent juste par le besoin d’avoir un salaire stable aucune reconnaissance de la part de la direction ...,aucuns aucuns aucuns aucuns aucuns,205
1180,21,15/05/2018,J'ai travaillé chez Adthink-Media à temps plein plus de 3 ans,Difficile (voir impossible) de suivre le P&L et la contribution de chaque BU avec toutes ces sociétés imbriquées Manque cruellement de stratégie de communication interne et de management,Autonomie totale sur les projets,205
1181,13,25/02/2018,J'ai travaillé chez Adthink-Media à temps plein,Organisation discutable (sociétés offshores) Nombreux licenciement économiques qui a posé une mauvaise embiance Les stagiaires directeurs,Salaire bien négocié à l'arrivée (cela concerne que quelques rares cas) Horaires assez libres Autonomie sur les projets Possibilité de télétravail ponctuellement,205
1182,21,18/08/2017,J'ai travaillé chez Adthink-Media à temps plein plus d'un an,suivi de carrière inexistant employé = ressource jetable,Une certaine liberté dans les projets,205
1183,15,28/10/2019,J'ai travaillé chez SKF à temps plein plus de 3 ans,Rigidité de la direction face aux demandes de changement,Le CE était assez bien fourni,206
1184,13,31/08/2019,Je travaille chez SKF à temps plein,management deficient - pas de stratégie sur le long terme,salaires attractifs - grosse structures,206
1185,15,01/09/2017,J'ai travaillé chez SKF à temps plein plus d'un an,Manque d'occasions de progresser verticalement,C'est une entreprise innovante et sûre de ses valeurs,206
1186,15,25/03/2016,Je travaille chez SKF à temps plein depuis plus de 10 ans,Impact visible quand l'industrie ralentit avec réductions de coût = frustrant.,Des collègues du monde entier des clients très divers des produits à la pointe de la technologie et de l'ingénierie une culture responsable ouverte sur l'avenir et vraiment internationale.,206
1187,17,13/11/2015,Je travaille chez SKF à temps plein depuis plus de 10 ans,interessement et participation aux bénéfices inexistants pas de 13 mois salaire de base inférieur au marché. evolution de carriere non prévu.,jours de repos supplémentaire pour travail durant WE et JF primes de déplacement tout pays toutes conditions,206
1188,15,24/09/2019,Je travaille chez GFI à temps plein depuis moins d'un an,Peu d'expérience chez gfi je ne sais pas encore,CE mutuelle intranet à l'écoute des envies des collaborateurs,207
1189,21,02/05/2019,Je travaille chez GFI à temps plein depuis plus de 10 ans,Le degré 0 des acquis sociaux Des salaires bas voire très bas. 0 prime annuelle. Pas d'augmentation. Tout le bénéfice pour le grand patron... Des économies de bouts de chandelles ne permettant pas toujours de travailler ds de bonnes conditions.,La protection d'un contrat salarié versus indépendant Un bon e-learning Des relations simples et cordiales avec le mgt local Une puissance commerciale permettant d'accéder à certains sujets intéressants,207
1190,29,07/12/2017,J'ai travaillé chez GFI à temps plein plus d'un an,y a pas d inconvenients pour l instant,primes salaires ambiance projets et enthousiasme,207
1191,13,28/10/2017,J'ai travaillé chez GFI à temps plein moins d'un an,Des RH qui préviennent à la dernière minute de l'annulation de missions,Un cadre plus ou moins classique,207
1192,29,16/10/2017,Je travaille chez GFI à temps plein,Pas assez de ressources pour produire tous nos projets.,Des projets de transformations multiples un esprit d'entrepreneur associé à une démarche d'ingénieur soutenu par une force commerciale très opérationnelle Voici les FCS !,207
1193,29,09/06/2017,Je travaille chez GFI à,Besoin travailler très vite pas de la climatisation,Condition du travail sécurité social la vie cultural,207
