OBJECT_ID;TYPE_FICHIER;colonne;valeur
578;GLASSDOOR_AVIS;nom_entreprise;Gfi Informatique
578;GLASSDOOR_AVIS;note_moy_entreprise;3.4
578;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Dec 12, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans", "avantages": "NULL", "inconvenients": "NULL"}, "avis_2": {"date_avis": "Dec 11, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans", "avantages": "NULL", "inconvenients": "NULL"}, "avis_3": {"date_avis": "Dec 4, 2019", "note_avis": "3.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus d'un an", "avantages": "NULL", "inconvenients": "NULL"}, "avis_4": {"date_avis": "Dec 1, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein", "avantages": "NULL", "inconvenients": "NULL"}, "avis_5": {"date_avis": "Nov 30, 2019", "note_avis": "2.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus d'un an", "avantages": "NULL", "inconvenients": "NULL"}, "avis_6": {"date_avis": "Nov 29, 2019", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein", "avantages": "NULL", "inconvenients": "NULL"}, "avis_7": {"date_avis": "Nov 28, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus d'un an", "avantages": "NULL", "inconvenients": "NULL"}, "avis_8": {"date_avis": "Nov 22, 2019", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans", "avantages": "NULL", "inconvenients": "NULL"}, "avis_9": {"date_avis": "Nov 21, 2019", "note_avis": "5.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein", "avantages": "NULL", "inconvenients": "NULL"}, "avis_10": {"date_avis": "Nov 20, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 5 ans", "avantages": "NULL", "inconvenients": "NULL"}}
579;GLASSDOOR_AVIS;nom_entreprise;Gfi Informatique
579;GLASSDOOR_AVIS;note_moy_entreprise;3.4
579;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Nov 16, 2019", "note_avis": "3.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus d'un an", "avantages": "Les missions sont plutôt intéressantes", "inconvenients": "La rémunération est vraiment trop basse et les augmentations sont dérisoires."}, "avis_2": {"date_avis": "Nov 6, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 10 ans", "avantages": "Missions intéressantes et une vraie avaleur ajoutée humaine", "inconvenients": "Rien à signaler pour le moment"}, "avis_3": {"date_avis": "Nov 1, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis moins d'un an", "avantages": "Bonne proximité des commerciaux. Les managers sont à l'écoute du collaborateur (notamment sur les demandes de formations).", "inconvenients": "Le CE n'est pas des plus avantageux."}, "avis_4": {"date_avis": "Oct 28, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein", "avantages": "Elle propose de belles perspectives d'évolution,", "inconvenients": "Ca reste toujours une société de service avec ses inconvénients"}, "avis_5": {"date_avis": "Oct 26, 2019", "note_avis": "2.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans", "avantages": "Les missions sont un très bon tremplin pour commencer dans une grande structure.", "inconvenients": "Ils peuvent vous faire sortir de la mission pour vous envoyer à l’autre bout de la France."}, "avis_6": {"date_avis": "Oct 19, 2019", "note_avis": "1.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein moins d'un an", "avantages": "jamais trouvI des avantages chez GF,", "inconvenients": "pas de motivation, Manque de sincérité. Grand écart entre les discours et la réalité, à commencer par le comportement des Managers à l’égard de leurs collaborateurs"}, "avis_7": {"date_avis": "Oct 10, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein", "avantages": "Bon encadrement durant la thèse", "inconvenients": "Rien à signaler pour le moment"}, "avis_8": {"date_avis": "Oct 2, 2019", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein", "avantages": "bon CE - des RH dynamiques", "inconvenients": "comme dans toutes les grosses ESN, on est un numéro parmi d'autres"}, "avis_9": {"date_avis": "Oct 1, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis moins d'un an", "avantages": "Bon salaire, tickets resto, prime 13em mois, formations, événements et activités merveilleuses.", "inconvenients": "Rien à dire pour le moment."}, "avis_10": {"date_avis": "Oct 1, 2019", "note_avis": "1.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 3 ans", "avantages": "Mutuel, Qualité des collègues de travail", "inconvenients": "Locaux minuscule, Formations inexistante, peut voir pas de moyen mis a disposition des équipes"}}
580;GLASSDOOR_AVIS;nom_entreprise;GFI Software
580;GLASSDOOR_AVIS;note_moy_entreprise;2.2
580;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Apr 22, 2016", "note_avis": "2.0", "texte_avis": "J'ai travaillé chez GFI Software à", "avantages": "La mutuelle et le CE me paraissaient relativement interessants", "inconvenients": "GFI ressemble à beaucoup d'autres SSII importantes, par l'effectif, qui ont eu une croissance externe importante tout en conservant une organisation et une gestion  de grosse PME"}, "avis_2": {"date_avis": "Apr 6, 2016", "note_avis": "3.0", "texte_avis": "Je travaille chez GFI Software à temps plein depuis plus de 3 ans", "avantages": "- Bonne ambiance de travail", "inconvenients": "- pas d’évolution\\n- pas d'augmentation de salaire en 3 ans"}}
581;GLASSDOOR_AVIS;nom_entreprise;GFI Group
581;GLASSDOOR_AVIS;note_moy_entreprise;3.2
581;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Jun 24, 2017", "note_avis": "3.0", "texte_avis": "J'ai travaillé chez GFI Group à  plus de 5 ans", "avantages": "NULL", "inconvenients": "NULL"}}
582;GLASSDOOR_AVIS;nom_entreprise;ACCEO Solutions
582;GLASSDOOR_AVIS;note_moy_entreprise;3.3
582;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Nov 22, 2019", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein", "avantages": "Belle collaboration avec l'équipe de gestion", "inconvenients": "Changements fréquents en raison de regroupements"}, "avis_2": {"date_avis": "Jan 15, 2019", "note_avis": "2.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein", "avantages": "Ambiance d'équipe familial,plusieurs avantages sociaux", "inconvenients": "au lieu de chercher les racines des problèmes il cherche quelqu'un qui paie la facture"}, "avis_3": {"date_avis": "Feb 14, 2018", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein moins d'un an", "avantages": "- 37,5 hres / semaines\\n- Avantages sociaux intéressant et complet (jusqu'au dentaire)", "inconvenients": "- Produits désuets\\n- Société qui axe sa croissance par acquisition, donc  plus de maintenance que de projet"}, "avis_4": {"date_avis": "Jan 17, 2018", "note_avis": "5.0", "texte_avis": "Je travaille chez ACCEO Solutions à temps plein depuis plus de 3 ans", "avantages": "Milieu familial. Bonne prise en charge de ses employés.", "inconvenients": "Trop de divisions entre les différents départements de marketing."}, "avis_5": {"date_avis": "Jul 5, 2017", "note_avis": "4.0", "texte_avis": "Je travaille chez ACCEO Solutions à temps plein", "avantages": "- assurances santé\\n- reer\\n- horaire flexible\\n- management assez proche des employés\\n- beaucoup de place pour évoluer\\n- café gratuit\\n- fruit du mois", "inconvenients": "- matériel informatique pas au top. Ca fait un peu cordonnier mal chaussé"}, "avis_6": {"date_avis": "Feb 7, 2017", "note_avis": "1.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à  plus de 10 ans", "avantages": "Bons collègues de travail amical qui travaillent fort. Bonne place pour jeunes qui commence sur le marché du travail, et recherche expérience en logiciels comptable, vente ou programmation.", "inconvenients": "Mauvais RH. Faux se battre pour avoir bonus de ventes. Maintenant demandent remboursements de bonus de vente si objectif annuel non atteint  (note : objectifs de vente non réaliste).\\nBeaucoup de guerres de pouvoir entre les directeurs de départements. Clients, employées, partenaires d’affaires et évolution de produits non valorisés."}, "avis_7": {"date_avis": "Dec 7, 2016", "note_avis": "4.0", "texte_avis": "Je travaille chez ACCEO Solutions à temps plein", "avantages": "Embauché depuis 1 an après un processus complet et professionnel. Acceo est une des rares entreprises qui peut s'enorgueillir d'avoir de vraies humaines tout en ayant un vision financière claire.", "inconvenients": "En profond processus de transformation numérique."}, "avis_8": {"date_avis": "Sep 30, 2016", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an", "avantages": "bonne horaire, stable de jour", "inconvenients": "salaire pas assez pour le niveau d'ÉTUDES"}, "avis_9": {"date_avis": "Jan 27, 2016", "note_avis": "3.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein plus de 3 ans", "avantages": "Si vous aimez les longues marches jusqu'au métro. Si vous êtes un adepte de la boîte à lunch et que vous aimez le café gratuit cet endroit et pour vous", "inconvenients": "Le bureau est mal situé par rapport aux transports collectifs, il y a une absence complète de services à proximité"}, "avis_10": {"date_avis": "Dec 1, 2015", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an", "avantages": "Super bonnes conditions de travail, belle équipe et énergie.", "inconvenients": "Les politiques, la culture et les procédures sont déjà établis, pas de place pour la nouveauté ou au changement."}}
583;GLASSDOOR_AVIS;nom_entreprise;GFI Group
583;GLASSDOOR_AVIS;note_moy_entreprise;3.2
583;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Jun 24, 2017", "note_avis": "3.0", "texte_avis": "J'ai travaillé chez GFI Group à  plus de 5 ans", "avantages": "NULL", "inconvenients": "NULL"}}
584;GLASSDOOR_AVIS;nom_entreprise;Gfi Informatique
584;GLASSDOOR_AVIS;note_moy_entreprise;3.4
584;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Dec 12, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans", "avantages": "Des missions plutôt sympa, des managers à l'écoute, et les missions en CDS juste à côté de la gare Lille Flandres", "inconvenients": "Quelques projets sur d'anciennes stack techniques"}, "avis_2": {"date_avis": "Dec 11, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans", "avantages": "Belle équipe Management + consultants\\nEsprit d'équipe \\nBonne ambiance", "inconvenients": "Pas d'inconvénients constatés durant mon expérience."}, "avis_3": {"date_avis": "Dec 4, 2019", "note_avis": "3.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus d'un an", "avantages": "Structure suffisamment grande pour un bon confort de travail ( équipement, infra, cadre ... )", "inconvenients": "Quantité de projets plutôt moyenne"}, "avis_4": {"date_avis": "Dec 1, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein", "avantages": "Très bon management, une bonne montée en compétences.", "inconvenients": "Je n'ai pas d'inconvénients constatés"}, "avis_5": {"date_avis": "Nov 30, 2019", "note_avis": "2.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus d'un an", "avantages": "Le salaire. Bien le négocier à l'embauche car après il bougera très peu.\\n\\nLocalisation.", "inconvenients": "Augmentations et formations pour les managers et commerciaux, rien pour les développeurs.\\n\\nTrès peu de projets intéressants techniquement, plutôt des TMA avec des technologies vieillottes.\\n\\nBâtiments vétustes."}, "avis_6": {"date_avis": "Nov 29, 2019", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein", "avantages": "Très bien comme première expérience.", "inconvenients": "Manque de force de proposition pour les collaborateurs."}, "avis_7": {"date_avis": "Nov 28, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus d'un an", "avantages": "Bonne ambiance, RH se propose disponible à tout moment.", "inconvenients": "Suite à mon expérience, je ne vois pas d'inconvénienets pour le moment."}, "avis_8": {"date_avis": "Nov 22, 2019", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans", "avantages": "Accompagnement au top\\nEvolution de carrière\\nCE\\nMutuelle\\nEmplacement", "inconvenients": "Salaire un peu faible par rapport à la concurrence"}, "avis_9": {"date_avis": "Nov 21, 2019", "note_avis": "5.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein", "avantages": "Directeur au top \\nBonne ambiance", "inconvenients": "Pas d’inconvénients au niveau du secteur"}, "avis_10": {"date_avis": "Nov 20, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 5 ans", "avantages": "Facilité à évoluer, changer de postes/missions", "inconvenients": "Grand groupe, organisation matricielle, cloisonnement inter BU"}}
585;GLASSDOOR_AVIS;nom_entreprise;Gfi Informatique
585;GLASSDOOR_AVIS;note_moy_entreprise;3.4
585;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Nov 16, 2019", "note_avis": "3.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus d'un an", "avantages": "Les missions sont plutôt intéressantes", "inconvenients": "La rémunération est vraiment trop basse et les augmentations sont dérisoires."}, "avis_2": {"date_avis": "Nov 6, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 10 ans", "avantages": "Missions intéressantes et une vraie avaleur ajoutée humaine", "inconvenients": "Rien à signaler pour le moment"}, "avis_3": {"date_avis": "Nov 1, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis moins d'un an", "avantages": "Bonne proximité des commerciaux. Les managers sont à l'écoute du collaborateur (notamment sur les demandes de formations).", "inconvenients": "Le CE n'est pas des plus avantageux."}, "avis_4": {"date_avis": "Oct 28, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein", "avantages": "Elle propose de belles perspectives d'évolution,", "inconvenients": "Ca reste toujours une société de service avec ses inconvénients"}, "avis_5": {"date_avis": "Oct 26, 2019", "note_avis": "2.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans", "avantages": "Les missions sont un très bon tremplin pour commencer dans une grande structure.", "inconvenients": "Ils peuvent vous faire sortir de la mission pour vous envoyer à l’autre bout de la France."}, "avis_6": {"date_avis": "Oct 19, 2019", "note_avis": "1.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein moins d'un an", "avantages": "jamais trouvI des avantages chez GF,", "inconvenients": "pas de motivation, Manque de sincérité. Grand écart entre les discours et la réalité, à commencer par le comportement des Managers à l’égard de leurs collaborateurs"}, "avis_7": {"date_avis": "Oct 10, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein", "avantages": "Bon encadrement durant la thèse", "inconvenients": "Rien à signaler pour le moment"}, "avis_8": {"date_avis": "Oct 2, 2019", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez Gfi Informatique à temps plein", "avantages": "bon CE - des RH dynamiques", "inconvenients": "comme dans toutes les grosses ESN, on est un numéro parmi d'autres"}, "avis_9": {"date_avis": "Oct 1, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis moins d'un an", "avantages": "Bon salaire, tickets resto, prime 13em mois, formations, événements et activités merveilleuses.", "inconvenients": "Rien à dire pour le moment."}, "avis_10": {"date_avis": "Oct 1, 2019", "note_avis": "1.0", "texte_avis": "Je travaille chez Gfi Informatique à temps plein depuis plus de 3 ans", "avantages": "Mutuel, Qualité des collègues de travail", "inconvenients": "Locaux minuscule, Formations inexistante, peut voir pas de moyen mis a disposition des équipes"}}
586;GLASSDOOR_AVIS;nom_entreprise;GFI
586;GLASSDOOR_AVIS;note_moy_entreprise;2.9
586;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Sep 24, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez GFI à temps plein depuis moins d'un an", "avantages": "CE, mutuelle, intranet, à l'écoute des envies des collaborateurs", "inconvenients": "Peu d'expérience chez gfi je ne sais pas encore"}, "avis_2": {"date_avis": "May 2, 2019", "note_avis": "2.0", "texte_avis": "Je travaille chez GFI à temps plein depuis plus de 10 ans", "avantages": "La protection d'un contrat salarié versus indépendant\\nUn bon e-learning\\nDes relations simples et cordiales avec le mgt local\\nUne puissance commerciale permettant d'accéder à certains sujets intéressants", "inconvenients": "Le degré 0 des acquis sociaux\\nDes salaires bas voire très bas. 0 prime annuelle. Pas d'augmentation. Tout le bénéfice pour le grand patron...\\nDes économies de bouts de chandelles ne permettant pas toujours de travailler ds de bonnes conditions."}, "avis_3": {"date_avis": "Dec 7, 2017", "note_avis": "5.0", "texte_avis": "J'ai travaillé chez GFI à temps plein plus d'un an", "avantages": "primes salaires ambiance projets et enthousiasme", "inconvenients": "y a pas d inconvenients pour l instant"}, "avis_4": {"date_avis": "Oct 28, 2017", "note_avis": "1.0", "texte_avis": "J'ai travaillé chez GFI à temps plein moins d'un an", "avantages": "Un cadre plus ou moins classique", "inconvenients": "Des RH qui préviennent à la dernière minute de l'annulation de missions"}, "avis_5": {"date_avis": "Oct 16, 2017", "note_avis": "5.0", "texte_avis": "Je travaille chez GFI à temps plein", "avantages": "Des projets de transformations multiples, un esprit d'entrepreneur  associé à une démarche d'ingénieur soutenu par une force commerciale très opérationnelle\\nVoici les FCS !", "inconvenients": "Pas assez de ressources pour produire tous nos projets."}, "avis_6": {"date_avis": "Jun 9, 2017", "note_avis": "5.0", "texte_avis": "Je travaille chez GFI à", "avantages": "Condition du travail, sécurité social, la vie cultural", "inconvenients": "Besoin travailler très vite, pas de la climatisation"}, "avis_7": {"date_avis": "May 8, 2017", "note_avis": "1.0", "texte_avis": "Je travaille chez GFI à temps plein", "avantages": "Ce, ticket resto,  certains projets grand compte", "inconvenients": "Management des années 50, délai bien trop court,  aucune reconnaissance, pas de respect bref n'importe quoi"}, "avis_8": {"date_avis": "Apr 20, 2017", "note_avis": "4.0", "texte_avis": "Je travaille chez GFI à temps plein", "avantages": "Apprentissage ( plusieurs projets) .\\nAvantages(tickets restaurant, transport)", "inconvenients": "Structure pas beaucoup organisé.\\nStress.\\nStages non rémunérées"}, "avis_9": {"date_avis": "Apr 4, 2016", "note_avis": "3.0", "texte_avis": "Je travaille chez GFI à temps plein depuis plus d'un an", "avantages": "GFI est une trés bonne boite, attention à bien négocier le salaire lors des entretiens car c'est trés difficile voir impossible d'être augmenté une fois le contrat démarré", "inconvenients": "Le seul inconvéniant est qu'il est trés difficile de se faire augmenter"}, "avis_10": {"date_avis": "Aug 22, 2015", "note_avis": "3.0", "texte_avis": "J'ai travaillé chez GFI à temps plein plus de 3 ans", "avantages": "Travailler dans une boite comme Gfi étant consultant on a moins de risque d'être en inter contrat", "inconvenients": "Le salaire, pas de prime, pas de considération on est come un numéro qu'on peut changer à tout moment parce qu'on a du nombre."}}
587;GLASSDOOR_AVIS;nom_entreprise;GFI
587;GLASSDOOR_AVIS;note_moy_entreprise;2.9
587;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Apr 22, 2015", "note_avis": "3.0", "texte_avis": "Je travaille chez GFI à temps plein depuis plus de 8 ans", "avantages": "Comité d'entreprise, tickets restaurant, choix des missions", "inconvenients": "Pas de connaissance du marché"}}
588;GLASSDOOR_AVIS;nom_entreprise;GFI Software
588;GLASSDOOR_AVIS;note_moy_entreprise;2.2
588;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Apr 22, 2016", "note_avis": "2.0", "texte_avis": "J'ai travaillé chez GFI Software à", "avantages": "La mutuelle et le CE me paraissaient relativement interessants", "inconvenients": "GFI ressemble à beaucoup d'autres SSII importantes, par l'effectif, qui ont eu une croissance externe importante tout en conservant une organisation et une gestion  de grosse PME"}, "avis_2": {"date_avis": "Apr 6, 2016", "note_avis": "3.0", "texte_avis": "Je travaille chez GFI Software à temps plein depuis plus de 3 ans", "avantages": "- Bonne ambiance de travail", "inconvenients": "- pas d’évolution\\n- pas d'augmentation de salaire en 3 ans"}}
589;GLASSDOOR_AVIS;nom_entreprise;ACCEO Solutions
589;GLASSDOOR_AVIS;note_moy_entreprise;3.3
589;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Nov 22, 2019", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein", "avantages": "NULL", "inconvenients": "NULL"}, "avis_2": {"date_avis": "Jan 15, 2019", "note_avis": "2.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein", "avantages": "NULL", "inconvenients": "NULL"}, "avis_3": {"date_avis": "Feb 14, 2018", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein moins d'un an", "avantages": "NULL", "inconvenients": "NULL"}, "avis_4": {"date_avis": "Jan 17, 2018", "note_avis": "5.0", "texte_avis": "Je travaille chez ACCEO Solutions à temps plein depuis plus de 3 ans", "avantages": "NULL", "inconvenients": "NULL"}, "avis_5": {"date_avis": "Jul 5, 2017", "note_avis": "4.0", "texte_avis": "Je travaille chez ACCEO Solutions à temps plein", "avantages": "NULL", "inconvenients": "NULL"}, "avis_6": {"date_avis": "Feb 7, 2017", "note_avis": "1.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à  plus de 10 ans", "avantages": "NULL", "inconvenients": "NULL"}, "avis_7": {"date_avis": "Dec 7, 2016", "note_avis": "4.0", "texte_avis": "Je travaille chez ACCEO Solutions à temps plein", "avantages": "NULL", "inconvenients": "NULL"}, "avis_8": {"date_avis": "Sep 30, 2016", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an", "avantages": "NULL", "inconvenients": "NULL"}, "avis_9": {"date_avis": "Jan 27, 2016", "note_avis": "3.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein plus de 3 ans", "avantages": "NULL", "inconvenients": "NULL"}, "avis_10": {"date_avis": "Dec 1, 2015", "note_avis": "4.0", "texte_avis": "J'ai travaillé chez ACCEO Solutions à temps plein plus d'un an", "avantages": "NULL", "inconvenients": "NULL"}}
590;GLASSDOOR_AVIS;nom_entreprise;Accor
590;GLASSDOOR_AVIS;note_moy_entreprise;3.8
590;GLASSDOOR_AVIS;avis;{"avis_1": {"date_avis": "Dec 11, 2019", "note_avis": "5.0", "texte_avis": "J'ai travaillé chez Accor à temps plein plus d'un an", "avantages": "Groupe qui met à disposition beaucoup de moyen pour vous inclure. Beaucoup de postes très intéressant au même sein du groupe. Le siège à Issy Les Moulineaux est un super endroit pour travailler !", "inconvenients": "Avantages salariés pas assez intéressants"}, "avis_2": {"date_avis": "Dec 4, 2019", "note_avis": "3.0", "texte_avis": "J'ai travaillé chez Accor à temps plein", "avantages": "Culture d' entreprise\\nApprentissage\\nVoyager\\nLarge gamme\\nMultiplicité des offres", "inconvenients": "Evolution\\nSalaire bas\\nHoraires\\nManque de suivi\\nBien être"}, "avis_3": {"date_avis": "Nov 19, 2019", "note_avis": "5.0", "texte_avis": "J'ai travaillé chez Accor à temps plein", "avantages": "lieu, rémunération, évolution,avantages ce, perspectives", "inconvenients": "horaires décalés, staff,gestion des équipes,hiérarchie"}, "avis_4": {"date_avis": "Nov 14, 2019", "note_avis": "3.0", "texte_avis": "Je travaille chez Accor à temps plein", "avantages": "Grande structure, beaucoup d'apprentissage et beaucoup d'opportunités potentielles d'évolution de carrières", "inconvenients": "Beaucoup de silos, mobilité initiée par soi-même, salaire modeste"}, "avis_5": {"date_avis": "Oct 17, 2019", "note_avis": "5.0", "texte_avis": "Je travaille chez Accor à temps plein depuis plus d'un an", "avantages": "Siège magnifique et proche de Paris, ambiance bienveillante, nombreux avantages et  primes (PEEG, participation, etc.)", "inconvenients": "Comme dans tous grands groupes, le côté politique nous empêche de nous concentrer sur le résultat."}, "avis_6": {"date_avis": "Oct 4, 2019", "note_avis": "3.0", "texte_avis": "J'ai travaillé chez Accor à temps plein moins d'un an", "avantages": "Collègues sympa, entreprise internationale", "inconvenients": "Pas d'accompagnement ou formation, trop politique"}, "avis_7": {"date_avis": "Sep 17, 2019", "note_avis": "2.0", "texte_avis": "J'ai travaillé chez Accor à temps plein plus d'un an", "avantages": "L'équipe était absolument géniale.", "inconvenients": "Une ambiance un peu mécanique qui donne une façade de luxe."}, "avis_8": {"date_avis": "Sep 17, 2019", "note_avis": "3.0", "texte_avis": "J'ai travaillé chez Accor à temps plein plus de 10 ans", "avantages": "Réductions hôtels, siege moderne, cafette", "inconvenients": "climat interne, stratégie floue, communication interne"}, "avis_9": {"date_avis": "Sep 17, 2019", "note_avis": "4.0", "texte_avis": "Je travaille chez Accor à temps plein", "avantages": "grand groupe hotelier reconnu mondialement", "inconvenients": "groupe donc tout doit être cadré"}, "avis_10": {"date_avis": "Sep 8, 2019", "note_avis": "3.0", "texte_avis": "Je travaille chez Accor à temps plein", "avantages": "Multinationale et renommée du groupe, intéressement,", "inconvenients": "Le management n'est pas au niveau"}}
591;GLASSDOOR_AVIS;nom_entreprise;Accor
591;GLASSDOOR_AVIS;note_moy_entreprise;3.8
